TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:08:157,-0.08,0.08,0.49,0.00,-0.12,-0.04
00:00:08:257,0.05,-0.08,0.96,-0.11,-0.12,-0.03
00:00:08:357,-0.07,-0.20,1.10,-0.18,0.03,-0.04
00:00:08:457,-0.02,-0.08,0.90,0.19,0.18,-0.00
00:00:08:557,-0.12,-0.20,1.22,-0.25,0.17,0.10
00:00:08:657,-0.16,-0.43,1.47,-0.26,0.36,0.18
00:00:08:757,-0.10,-0.09,0.65,0.13,-0.03,0.04
00:00:08:857,-0.03,-0.12,0.98,0.01,0.07,-0.07
00:00:08:957,0.05,-0.06,0.84,0.26,0.06,-0.11
00:00:09:057,-0.07,-0.29,1.38,-0.27,0.33,-0.29
00:00:09:157,-0.09,-0.17,1.15,0.08,0.10,-0.36
00:00:09:257,-0.09,-0.38,1.30,-0.21,-0.29,-0.42
00:00:09:357,-0.05,-0.46,1.02,-0.27,-0.42,-0.28
00:00:09:457,-0.15,-0.17,1.23,-0.14,0.04,-0.19
00:00:09:557,-0.08,-0.33,0.88,-0.02,-0.20,-0.02
00:00:09:657,0.02,-0.32,0.73,-0.01,-0.20,0.07
00:00:09:757,-0.06,-0.29,1.21,-0.38,0.05,0.07
00:00:09:857,0.03,-0.83,1.38,-0.30,-0.00,0.12
00:00:09:957,-0.09,0.04,0.67,0.01,0.07,0.03
00:00:10:057,-0.16,0.20,1.15,0.46,0.16,-0.00
00:00:10:157,0.03,-0.13,0.83,-0.11,-0.44,0.04
00:00:10:257,0.05,-0.49,1.07,0.23,-0.15,-0.05
00:00:10:357,-0.05,-0.35,0.92,-0.30,-0.00,-0.02
00:00:10:457,-0.09,-0.05,0.97,0.30,0.21,0.33
00:00:10:557,-0.05,-0.64,1.04,-0.08,0.01,0.17
00:00:10:657,-0.06,-0.51,1.10,-0.50,-0.03,0.17
00:00:10:757,-0.06,-0.06,1.01,-0.11,0.07,0.03
00:00:10:857,-0.07,-0.19,0.98,-0.07,0.06,-0.00
00:00:10:957,-0.06,-0.40,0.80,-0.36,-0.26,-0.00
00:00:11:057,-0.09,0.12,0.73,0.00,-0.08,-0.05
00:00:11:157,-0.09,-0.15,1.05,0.45,0.03,0.06
00:00:11:257,0.04,-0.57,0.73,-0.34,-0.28,0.12
00:00:11:357,-0.10,-0.25,0.90,-0.21,0.01,0.14
00:00:11:457,-0.03,-0.51,0.60,-0.32,-0.07,0.14
00:00:11:557,-0.02,-0.38,0.82,-0.57,-0.18,0.10
00:00:11:657,-0.03,-0.47,0.86,0.16,0.05,0.12
00:00:11:757,-0.10,-0.38,1.02,-0.16,-0.02,0.07
00:00:11:857,-0.03,-0.51,0.92,-0.24,-0.11,0.03
00:00:11:957,-0.12,-0.18,1.10,-0.03,-0.09,0.01
00:00:12:057,-0.02,-0.55,0.90,-0.10,-0.03,0.07
00:00:12:157,-0.02,-0.37,1.04,0.16,-0.03,0.13
00:00:12:257,-0.00,-0.28,0.79,-0.10,-0.06,0.25
00:00:12:357,-0.09,-0.42,0.97,0.01,-0.11,0.21
00:00:12:457,-0.04,-0.31,0.96,-0.15,0.01,0.21
00:00:12:557,-0.07,-0.47,1.09,-0.25,-0.01,0.19
00:00:12:657,-0.05,-0.15,0.84,0.00,0.03,0.25
00:00:12:757,-0.09,-0.34,0.96,0.03,0.12,0.20
00:00:12:857,-0.09,-0.47,1.16,-0.20,-0.04,0.09
00:00:12:957,-0.05,-0.18,1.18,-0.37,-0.04,-0.00
00:00:13:057,-0.07,-0.46,1.28,-0.04,0.10,0.13
00:00:13:157,-0.10,-0.39,1.06,-0.18,0.02,0.13
00:00:13:257,-0.13,-0.49,1.10,-0.03,0.01,0.20
00:00:13:357,-0.04,-0.32,0.90,-0.11,-0.07,0.13
00:00:13:457,-0.04,-0.10,1.04,0.08,-0.13,0.03
00:00:13:557,-0.04,-0.25,0.70,0.10,0.09,0.14
00:00:13:657,-0.11,-0.36,1.06,-0.13,0.10,0.17
00:00:13:757,-0.07,-0.42,1.10,-0.11,0.09,0.20
00:00:13:857,-0.10,-0.46,0.92,-0.35,0.04,0.11
00:00:13:957,-0.06,-0.42,0.83,-0.21,-0.04,0.05
00:00:14:057,-0.05,-0.26,0.89,-0.25,-0.00,0.04
00:00:14:157,-0.10,-0.24,1.00,-0.16,0.11,0.13
00:00:14:257,-0.10,-0.21,0.98,-0.16,-0.00,0.05
00:00:14:357,-0.05,-0.38,1.04,-0.24,-0.07,-0.06
00:00:14:457,-0.08,-0.41,1.10,-0.00,0.05,-0.03
00:00:14:557,-0.08,-0.37,1.10,-0.24,-0.01,-0.02
00:00:14:657,-0.03,-0.25,0.92,-0.07,-0.00,0.02
00:00:14:757,-0.06,-0.22,0.87,-0.16,0.06,0.07
00:00:14:857,-0.08,-0.24,1.04,-0.12,0.03,0.05
00:00:14:957,-0.06,-0.26,1.01,-0.04,0.05,0.05
00:00:15:057,-0.09,-0.28,0.94,0.00,0.08,0.11
00:00:15:157,-0.13,-0.14,0.95,0.11,0.04,0.09
00:00:15:258,-0.10,-0.23,0.95,0.15,0.04,0.06
00:00:15:355,-0.08,-0.16,1.02,0.22,-0.08,-0.04
00:00:15:457,-0.09,-0.25,1.01,0.07,0.05,-0.21
00:00:15:557,-0.07,-0.49,1.11,-0.20,-0.03,-0.16
00:00:15:657,-0.04,-0.32,0.76,-0.09,0.01,-0.10
00:00:15:757,-0.12,-0.39,1.00,-0.08,-0.02,-0.13
00:00:15:857,-0.13,-0.26,0.95,-0.06,-0.05,-0.10
00:00:15:957,-0.06,-0.20,0.95,0.00,-0.07,-0.02
00:00:16:057,-0.08,-0.21,0.95,0.01,-0.02,0.00
00:00:16:157,-0.08,-0.25,1.19,-0.10,-0.06,0.01
00:00:16:257,-0.06,-0.31,1.05,-0.16,-0.06,0.02
00:00:16:357,-0.02,-0.29,0.98,-0.15,0.01,0.05
00:00:16:457,-0.03,-0.27,0.98,-0.14,0.09,0.07
00:00:16:557,-0.10,-0.31,1.03,-0.16,0.09,0.04
00:00:16:657,-0.13,-0.39,0.98,-0.13,0.01,0.02
00:00:16:757,-0.09,-0.43,1.05,-0.12,-0.06,-0.03
00:00:16:857,-0.02,-0.22,1.00,-0.12,-0.05,-0.03
00:00:16:957,-0.09,-0.13,1.04,-0.08,0.06,-0.02
00:00:17:057,-0.08,-0.17,1.06,-0.10,0.02,-0.02
00:00:17:157,-0.08,-0.24,0.99,-0.06,0.05,-0.02
00:00:17:257,-0.13,0.02,1.13,0.07,0.04,0.02
00:00:17:357,-0.03,-0.13,1.19,-0.10,-0.00,-0.01
00:00:17:457,-0.12,-0.17,1.01,-0.14,0.05,-0.01
00:00:17:557,-0.12,-0.18,0.89,-0.12,0.02,-0.01
00:00:17:657,-0.07,-0.24,1.06,-0.10,-0.02,-0.02
00:00:17:757,-0.09,-0.17,1.00,-0.09,-0.04,-0.04
00:00:17:857,-0.04,-0.30,0.96,-0.10,-0.07,-0.03
00:00:17:957,-0.03,-0.32,1.02,-0.11,-0.07,-0.04
00:00:18:057,-0.06,-0.20,1.02,-0.04,-0.03,-0.03
00:00:18:157,-0.08,-0.12,1.00,-0.11,-0.06,-0.03
00:00:18:257,-0.01,-0.21,1.08,-0.14,-0.06,-0.03
00:00:18:357,-0.05,-0.35,0.92,-0.14,-0.06,-0.01
00:00:18:457,-0.04,-0.28,0.90,-0.05,-0.06,0.01
00:00:18:557,-0.08,-0.22,0.95,0.04,-0.02,0.04
00:00:18:657,-0.08,-0.27,0.87,0.04,-0.04,0.01
00:00:18:757,-0.02,-0.32,0.93,-0.09,-0.09,0.01
00:00:18:857,-0.03,-0.41,0.96,-0.14,-0.09,0.00
00:00:18:957,-0.08,0.06,1.12,-0.02,-0.10,0.09
00:00:19:057,-0.02,-0.16,0.96,-0.00,-0.11,0.11
00:00:19:157,-0.11,0.16,1.06,-0.01,-0.14,0.20
00:00:19:257,-0.00,0.15,1.21,-0.15,-0.18,0.25
00:00:19:357,-0.09,-0.10,1.30,-0.40,-0.19,0.25
00:00:19:457,-0.08,0.02,1.00,-0.24,-0.29,0.36
00:00:19:557,-0.02,0.21,1.03,-0.15,-0.18,0.47
00:00:19:657,-0.04,-0.00,1.05,-0.15,-0.17,0.52
00:00:19:757,-0.07,0.16,1.10,0.02,-0.17,0.52
00:00:19:857,-0.01,0.22,1.16,-0.32,-0.28,0.47
00:00:19:957,0.00,0.15,1.09,0.21,0.07,0.64
00:00:20:057,0.03,-0.52,1.09,-0.85,-0.66,0.49
00:00:20:157,-0.00,0.15,1.19,-0.48,-0.07,0.57
00:00:20:257,-0.06,0.04,0.91,0.01,0.18,0.65
00:00:20:357,-0.09,0.10,0.99,0.01,0.06,0.54
00:00:20:457,-0.04,0.08,1.17,-0.03,0.04,0.21
00:00:20:557,-0.06,-0.04,1.14,-0.10,-0.01,0.13
00:00:20:657,-0.04,-0.07,1.07,-0.05,-0.14,0.10
00:00:20:757,-0.05,-0.03,1.22,-0.19,-0.08,0.11
00:00:20:857,-0.10,-0.19,0.89,-0.04,-0.09,0.16
00:00:20:957,-0.06,-0.05,1.04,-0.07,-0.06,0.29
00:00:21:057,-0.01,-0.09,1.07,-0.03,0.10,0.32
00:00:21:157,-0.04,-0.23,1.03,-0.18,0.16,0.25
00:00:21:257,-0.09,-0.19,0.98,-0.08,0.16,0.28
00:00:21:357,-0.09,-0.11,0.99,-0.13,0.24,0.23
00:00:21:457,-0.04,-0.15,1.05,-0.19,0.15,0.11
00:00:21:557,-0.09,-0.20,0.91,-0.11,0.13,0.02
00:00:21:657,0.00,-0.19,1.00,-0.15,-0.02,-0.04
00:00:21:757,-0.03,-0.11,1.07,-0.05,0.02,-0.08
00:00:21:857,-0.05,-0.28,0.94,-0.05,-0.05,-0.12
00:00:21:957,-0.06,-0.27,1.06,-0.14,-0.10,-0.11
00:00:22:057,-0.02,-0.16,1.22,-0.32,-0.17,-0.03
00:00:22:157,-0.05,-0.24,0.98,-0.08,-0.10,0.00
00:00:22:257,-0.12,-0.22,0.86,-0.02,0.03,0.16
00:00:22:357,-0.09,-0.14,1.00,-0.04,0.05,0.08
00:00:22:457,-0.03,-0.12,1.15,-0.10,0.03,-0.02
00:00:22:557,-0.05,-0.17,1.06,-0.04,0.03,-0.04
00:00:22:657,-0.06,-0.27,0.85,-0.11,-0.05,-0.03
00:00:22:757,-0.08,-0.45,0.92,-0.11,-0.09,-0.02
00:00:22:857,-0.01,-0.19,0.98,-0.11,-0.05,0.03
00:00:22:957,-0.09,-0.32,0.98,-0.11,-0.07,0.01
00:00:23:057,-0.09,-0.31,0.97,-0.19,0.03,0.08
00:00:23:157,-0.11,-0.19,0.99,-0.07,0.10,0.14
00:00:23:257,0.00,-0.24,1.06,-0.07,0.07,0.05
00:00:23:357,-0.04,-0.03,1.09,0.02,-0.01,-0.02
00:00:23:457,-0.07,-0.27,0.98,-0.00,-0.01,-0.05
00:00:23:557,-0.01,-0.15,1.01,-0.07,-0.10,-0.08
00:00:23:657,-0.11,-0.29,0.97,-0.17,-0.10,-0.05
00:00:23:757,-0.04,-0.09,1.17,0.04,-0.11,-0.01
00:00:23:857,-0.03,-0.17,0.92,-0.11,-0.17,0.04
00:00:23:957,-0.10,-0.28,1.02,-0.31,-0.14,0.06
00:00:24:057,-0.03,-0.11,0.92,-0.03,-0.10,0.10
00:00:24:157,-0.05,-0.23,1.04,-0.01,-0.03,0.11
00:00:24:257,-0.04,-0.17,1.09,-0.15,0.06,0.09
00:00:24:357,-0.11,-0.22,1.17,-0.15,0.14,0.13
00:00:24:457,-0.09,-0.33,0.94,-0.00,0.03,0.16
00:00:24:557,-0.10,-0.35,1.02,-0.07,0.06,0.13
00:00:24:657,-0.07,-0.24,1.02,-0.11,0.04,0.09
00:00:24:757,-0.05,-0.16,0.96,-0.03,0.06,0.09
00:00:24:857,-0.09,-0.30,0.94,-0.05,0.07,0.06
00:00:24:957,-0.03,-0.23,0.99,-0.12,0.06,0.08
00:00:25:057,-0.08,-0.23,1.02,-0.19,0.02,0.07
00:00:25:157,-0.02,-0.11,1.02,-0.12,0.04,0.01
00:00:25:257,-0.08,-0.23,0.95,-0.17,-0.01,-0.08
00:00:25:357,-0.02,-0.23,1.00,-0.13,-0.05,-0.07
00:00:25:457,-0.09,-0.26,0.87,-0.18,-0.07,-0.04
00:00:25:557,-0.09,-0.24,0.90,0.07,-0.07,-0.04
00:00:25:657,-0.07,-0.35,0.85,-0.05,-0.22,-0.11
00:00:25:757,-0.06,-0.30,0.91,-0.13,-0.25,-0.08
00:00:25:857,-0.07,-0.29,0.99,-0.21,-0.09,0.03
00:00:25:957,-0.10,-0.33,0.98,-0.07,-0.09,0.07
00:00:26:057,-0.05,-0.25,1.11,-0.01,-0.06,0.08
00:00:26:157,-0.07,-0.36,1.06,-0.11,-0.03,0.12
00:00:26:257,-0.09,-0.31,1.07,-0.12,0.05,0.17
00:00:26:357,-0.11,-0.32,0.94,-0.16,0.08,0.18
00:00:26:457,-0.07,-0.33,0.90,-0.30,0.09,0.13
00:00:26:557,0.00,-0.36,1.03,-0.13,0.08,0.08
00:00:26:657,-0.09,-0.35,0.93,-0.12,0.06,0.05
00:00:26:757,-0.02,-0.44,1.17,-0.10,0.05,0.05
00:00:26:857,-0.02,-0.24,1.00,-0.07,-0.01,-0.03
00:00:26:957,-0.08,-0.40,0.93,-0.18,0.00,-0.02
00:00:27:057,-0.06,-0.30,0.99,-0.23,-0.05,0.01
00:00:27:157,-0.04,-0.26,1.12,-0.11,-0.02,0.03
00:00:27:257,-0.06,-0.21,1.16,-0.00,-0.01,0.05
00:00:27:357,-0.08,-0.16,1.11,-0.06,-0.11,-0.01
00:00:27:457,-0.11,-0.34,1.03,-0.10,-0.09,0.02
00:00:27:557,-0.06,-0.31,0.89,-0.08,-0.12,0.03
00:00:27:657,-0.08,-0.36,1.08,-0.16,-0.01,0.06
00:00:27:757,-0.06,-0.34,1.13,-0.17,-0.07,0.13
00:00:27:857,-0.05,-0.26,1.12,-0.23,0.04,0.17
00:00:27:957,-0.08,-0.23,1.09,-0.17,0.10,0.19
00:00:28:057,-0.05,-0.33,1.07,-0.13,0.10,0.11
00:00:28:157,-0.09,-0.38,1.02,-0.18,0.10,0.06
00:00:28:257,-0.08,-0.32,1.06,-0.10,0.08,0.03
00:00:28:357,-0.08,-0.25,0.95,-0.00,0.00,0.00
00:00:28:457,-0.05,-0.31,0.99,-0.19,-0.01,-0.01
00:00:28:557,-0.05,-0.09,1.00,-0.20,-0.01,-0.01
00:00:28:657,-0.08,-0.27,0.84,-0.13,-0.04,0.00
00:00:28:757,-0.02,-0.09,1.10,-0.06,0.02,0.03
00:00:28:857,-0.06,-0.23,1.14,-0.04,0.03,0.05
00:00:28:957,-0.10,-0.27,1.01,-0.14,0.10,0.03
00:00:29:057,-0.09,-0.25,1.05,0.00,0.05,0.03
00:00:29:157,-0.03,-0.10,1.08,-0.05,-0.04,-0.03
00:00:29:257,-0.10,-0.41,1.05,-0.11,0.01,-0.05
00:00:29:357,-0.07,-0.22,0.98,-0.02,-0.08,-0.05
00:00:29:457,-0.03,-0.28,1.12,-0.20,-0.13,-0.06
00:00:29:557,-0.09,-0.28,0.91,-0.06,-0.17,-0.00
00:00:29:657,-0.05,-0.18,1.10,-0.26,-0.06,0.05
00:00:29:757,-0.06,-0.15,1.15,-0.18,-0.05,0.12
00:00:29:857,-0.11,-0.29,0.94,-0.13,-0.02,0.13
00:00:29:957,-0.05,-0.36,0.97,-0.14,-0.09,0.12
00:00:30:057,-0.04,-0.27,1.23,-0.05,0.00,0.07
00:00:30:157,-0.05,-0.29,0.94,-0.04,-0.02,0.02
00:00:30:257,-0.06,-0.23,0.98,-0.18,0.00,0.01
00:00:30:357,-0.06,-0.31,0.83,-0.03,-0.13,0.01
00:00:30:457,-0.09,-0.21,0.93,-0.16,-0.16,-0.04
00:00:30:557,-0.01,-0.04,1.14,-0.11,-0.12,-0.02
00:00:30:657,-0.01,-0.13,1.11,-0.11,-0.17,0.05
00:00:30:757,-0.03,-0.22,1.17,-0.15,-0.11,0.13
00:00:30:857,-0.07,-0.23,0.98,-0.01,-0.08,0.16
00:00:30:957,-0.06,-0.30,0.92,-0.08,-0.05,0.15
00:00:31:057,-0.07,-0.31,0.90,0.00,-0.00,0.14
00:00:31:157,-0.07,-0.19,0.84,-0.10,0.02,0.15
00:00:31:257,-0.05,-0.29,1.05,-0.04,-0.01,0.16
00:00:31:357,-0.10,-0.31,1.06,-0.04,0.08,0.13
00:00:31:457,-0.09,-0.31,1.09,-0.28,0.00,0.13
00:00:31:557,-0.10,-0.19,0.88,-0.24,-0.05,0.14
00:00:31:657,-0.03,-0.08,0.98,-0.21,0.03,0.16
00:00:31:757,-0.05,-0.15,1.01,-0.05,-0.01,0.15
00:00:31:857,-0.00,-0.21,1.00,-0.05,0.08,0.12
00:00:31:957,-0.08,-0.50,0.97,-0.14,0.08,0.09
00:00:32:057,0.00,-0.30,1.04,-0.03,0.05,0.09
00:00:32:157,-0.11,-0.28,1.04,-0.04,0.06,0.10
00:00:32:257,-0.05,-0.39,0.97,-0.08,0.06,0.09
00:00:32:357,-0.04,-0.35,1.05,-0.07,0.13,0.10
00:00:32:457,-0.01,-0.23,1.03,-0.19,0.09,0.05
00:00:32:557,-0.07,-0.12,0.94,-0.13,0.01,0.02
00:00:32:657,-0.08,-0.26,0.89,-0.02,-0.01,0.00
00:00:32:757,-0.10,-0.27,0.99,-0.07,-0.05,-0.01
00:00:32:857,-0.03,-0.23,0.97,-0.10,-0.09,-0.01
00:00:32:957,-0.10,-0.33,0.94,-0.13,-0.07,0.02
00:00:33:057,-0.00,-0.25,1.10,-0.10,-0.06,0.04
00:00:33:157,-0.06,-0.31,0.87,-0.00,-0.17,0.02
00:00:33:257,0.02,-0.24,1.03,-0.19,-0.11,0.01
00:00:33:357,-0.08,-0.34,1.09,-0.15,-0.05,0.06
00:00:33:457,-0.06,-0.30,1.11,-0.16,-0.07,0.11
00:00:33:557,-0.06,-0.25,1.05,-0.25,-0.10,0.13
00:00:33:657,-0.12,-0.34,0.98,-0.23,0.01,0.12
00:00:33:757,-0.04,-0.22,1.05,-0.10,-0.05,0.11
00:00:33:857,-0.03,-0.21,1.12,-0.11,0.07,0.13
00:00:33:957,-0.03,-0.16,1.16,-0.18,0.03,0.09
00:00:34:057,-0.07,-0.28,1.22,-0.03,0.04,0.10
00:00:34:157,-0.10,-0.38,0.93,-0.07,0.08,0.10
00:00:34:257,-0.05,-0.34,0.94,-0.23,-0.14,0.01
00:00:34:357,-0.03,-0.30,0.75,-0.43,-0.21,-0.00
00:00:34:457,-0.09,-0.25,0.91,-0.30,-0.07,0.14
00:00:34:557,-0.12,-0.30,0.86,-0.19,-0.02,0.22
00:00:34:657,-0.09,-0.19,0.82,-0.08,0.04,0.18
00:00:34:757,-0.05,-0.21,1.08,-0.10,0.05,0.15
00:00:34:857,-0.03,-0.23,1.15,-0.17,0.12,0.08
00:00:34:957,-0.10,-0.04,1.19,-0.14,0.12,0.12
00:00:35:057,-0.11,-0.17,1.05,0.16,0.13,0.10
00:00:35:157,-0.00,-0.17,0.65,-0.08,-0.06,0.02
00:00:35:257,0.00,-0.31,0.95,-0.12,-0.03,0.01
00:00:35:357,-0.04,-0.27,1.11,-0.03,0.07,0.02
00:00:35:457,0.01,-0.11,0.98,-0.07,-0.19,0.01
00:00:35:557,-0.10,-0.30,0.93,-0.06,-0.10,-0.01
00:00:35:657,-0.05,-0.24,0.99,-0.12,-0.19,0.03
00:00:35:757,-0.05,-0.22,1.10,0.00,-0.08,0.08
00:00:35:857,-0.06,-0.30,0.81,-0.11,-0.14,0.12
00:00:35:957,-0.04,-0.16,1.06,-0.07,-0.06,0.13
00:00:36:057,-0.09,-0.32,0.95,-0.19,-0.06,0.12
00:00:36:157,-0.05,0.02,0.97,0.06,-0.02,0.13
00:00:36:257,-0.10,-0.30,0.87,0.05,-0.00,0.13
00:00:36:357,-0.05,-0.21,1.14,-0.07,-0.00,0.14
00:00:36:458,-0.07,-0.36,0.93,-0.02,0.06,0.12
00:00:36:557,-0.04,-0.08,1.06,-0.04,0.06,0.12
00:00:36:657,-0.08,-0.39,1.11,-0.19,0.13,0.12
00:00:36:757,-0.05,-0.16,0.81,-0.09,0.07,0.13
00:00:36:857,-0.10,0.14,0.53,-0.57,-0.11,0.00
00:00:36:957,-0.08,-0.42,1.25,0.23,0.31,0.13
00:00:37:057,-0.07,-0.46,1.71,-0.49,0.09,0.04
00:00:37:157,-0.06,-0.48,0.90,-0.36,-0.01,0.00
00:00:37:258,-0.05,-0.26,0.92,0.02,0.04,-0.03
00:00:37:357,-0.04,-0.38,1.03,-0.08,0.05,-0.05
00:00:37:457,-0.03,-0.19,1.04,0.13,0.03,-0.10
00:00:37:557,-0.06,-0.53,0.83,-0.05,-0.08,-0.09
00:00:37:658,-0.03,-0.31,0.81,-0.00,-0.13,-0.09
00:00:37:757,-0.07,-0.31,0.87,-0.14,-0.16,-0.08
00:00:37:857,-0.10,-0.42,0.95,0.02,-0.03,-0.02
00:00:37:957,-0.04,-0.15,1.27,-0.14,-0.17,-0.01
00:00:38:057,-0.12,-0.39,0.86,-0.05,-0.11,0.04
00:00:38:157,0.02,-0.17,1.04,-0.08,-0.19,0.04
00:00:38:257,-0.10,-0.57,0.96,-0.11,-0.05,0.07
00:00:38:357,-0.01,-0.27,1.08,-0.18,-0.15,0.07
00:00:38:457,-0.11,-0.25,1.03,-0.17,0.01,0.11
00:00:38:557,-0.10,-0.39,0.94,-0.15,-0.02,0.09
00:00:38:657,-0.05,-0.32,0.89,-0.09,-0.03,0.06
00:00:38:757,-0.10,-0.29,0.98,-0.02,-0.05,0.04
00:00:38:857,-0.10,-0.30,1.02,-0.12,-0.03,0.03
00:00:38:957,0.00,-0.49,1.00,-0.12,-0.04,0.07
