TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:08:632,0.05,-0.10,1.06,-0.11,-0.03,-0.27
00:00:08:732,0.04,-0.13,1.01,-0.10,-0.02,-0.27
00:00:08:832,0.04,-0.31,0.94,-0.09,0.11,-0.30
00:00:08:932,0.01,-0.22,1.02,-0.12,0.24,-0.23
00:00:09:032,0.03,-0.05,1.28,-0.11,0.36,-0.23
00:00:09:132,-0.11,0.04,1.12,-0.02,0.21,-0.27
00:00:09:232,-0.02,-0.24,1.04,-0.02,0.07,-0.33
00:00:09:332,-0.02,-0.05,1.08,-0.09,0.00,-0.43
00:00:09:432,-0.08,-0.25,0.77,-0.17,0.03,-0.40
00:00:09:532,0.06,0.12,1.14,-0.13,-0.13,-0.57
00:00:09:632,-0.02,0.02,1.04,0.04,-0.06,-0.53
00:00:09:732,0.00,-0.09,1.09,0.07,-0.14,-0.31
00:00:09:832,0.01,-0.19,0.89,-0.24,-0.18,-0.14
00:00:09:932,-0.10,-0.14,0.95,-0.37,-0.12,-0.01
00:00:10:032,0.01,-0.07,0.91,-0.35,-0.07,0.09
00:00:10:132,0.03,0.15,1.25,-0.30,-0.16,0.13
00:00:10:232,0.03,-0.12,1.28,-0.38,-0.06,0.16
00:00:10:332,-0.06,-0.00,1.00,0.27,0.07,0.33
00:00:10:432,-0.09,0.16,1.00,0.20,0.04,0.41
00:00:10:532,0.03,0.02,0.80,-0.01,-0.05,0.37
00:00:10:632,-0.05,0.12,0.90,0.13,0.13,0.32
00:00:10:732,-0.19,0.41,1.96,-0.34,0.16,0.26
00:00:10:832,0.02,0.24,1.15,0.09,0.28,0.30
00:00:10:932,-0.11,-0.27,0.92,0.04,0.24,0.30
00:00:11:032,-0.11,-0.00,0.87,0.15,0.21,0.15
00:00:11:132,-0.00,0.16,0.60,-0.14,-0.32,-0.12
00:00:11:232,-0.07,0.17,1.55,-0.19,0.03,-0.23
00:00:11:332,-0.03,-0.18,1.78,0.20,-0.04,-0.18
00:00:11:432,0.02,-0.29,1.06,-0.26,-0.45,-0.09
00:00:11:532,-0.10,-0.10,0.97,-0.11,-0.15,0.15
00:00:11:632,-0.01,0.03,1.38,-0.50,-0.24,0.21
00:00:11:732,-0.01,-0.28,0.96,-0.30,-0.09,0.23
00:00:11:832,-0.14,0.04,0.75,0.01,-0.02,0.27
00:00:11:932,-0.10,-0.17,0.90,-0.18,-0.00,0.23
00:00:12:032,-0.07,-0.17,0.75,0.14,0.25,0.24
00:00:12:132,-0.10,0.04,0.88,0.48,0.02,0.14
00:00:12:232,0.20,-0.28,0.11,-0.10,-0.30,0.09
