TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:30:633,-0.05,-0.26,0.99,-0.12,0.04,0.07
00:00:30:733,-0.05,-0.30,1.08,-0.13,0.01,0.03
00:00:30:833,-0.05,-0.23,0.95,-0.10,0.04,0.01
00:00:30:933,-0.07,-0.28,1.05,-0.05,0.03,-0.01
00:00:31:033,-0.04,-0.28,1.01,-0.13,-0.02,-0.06
00:00:31:133,-0.04,-0.25,0.98,-0.09,-0.01,-0.05
00:00:31:233,-0.06,-0.23,0.99,-0.09,0.01,-0.05
00:00:31:333,-0.04,-0.25,1.10,-0.06,-0.03,-0.04
00:00:31:433,-0.07,-0.21,1.01,-0.10,0.00,-0.00
00:00:31:533,-0.05,-0.25,0.95,-0.09,-0.02,0.03
00:00:31:633,-0.05,-0.23,0.97,-0.18,-0.00,0.04
00:00:31:733,-0.04,-0.21,1.07,-0.05,-0.02,0.04
00:00:31:833,-0.03,-0.30,1.01,-0.20,0.00,0.01
00:00:31:933,-0.08,-0.17,1.20,-0.11,0.04,0.02
00:00:32:033,-0.09,-0.32,0.97,-0.12,0.04,0.07
00:00:32:133,-0.14,-0.06,1.10,-0.17,-0.02,0.07
00:00:32:233,-0.04,-0.03,1.38,-0.24,0.03,0.04
00:00:32:333,-0.06,-0.20,1.01,-0.26,0.03,0.01
00:00:32:434,-0.03,-0.12,0.89,-0.21,-0.04,-0.00
00:00:32:533,-0.11,-0.05,1.05,-0.14,-0.03,-0.02
00:00:32:633,-0.03,-0.28,1.12,-0.06,-0.08,-0.09
00:00:32:733,-0.02,-0.43,0.97,-0.20,-0.11,-0.10
00:00:32:833,-0.04,-0.35,0.97,-0.06,-0.11,-0.01
00:00:32:933,-0.08,-0.29,0.92,-0.06,-0.06,0.03
00:00:33:033,-0.10,-0.27,1.10,-0.04,-0.09,0.06
00:00:33:133,-0.05,-0.36,1.09,-0.04,-0.12,0.05
00:00:33:233,-0.04,-0.23,1.01,-0.06,-0.18,0.02
00:00:33:333,-0.03,-0.19,0.92,-0.09,-0.16,0.07
00:00:33:433,-0.06,-0.25,0.99,-0.11,-0.16,0.15
00:00:33:533,-0.08,-0.24,1.08,-0.21,-0.16,0.23
00:00:33:633,-0.03,-0.30,0.96,-0.24,-0.18,0.34
00:00:33:733,-0.05,-0.31,0.99,-0.15,-0.11,0.44
00:00:33:833,-0.09,-0.19,0.92,-0.15,-0.03,0.51
