TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:12:158,-0.10,-0.48,1.10,-0.26,-0.05,0.11
00:00:12:258,-0.13,-0.12,1.06,-0.11,-0.00,0.18
00:00:12:358,-0.06,-0.04,1.18,-0.21,-0.07,0.06
00:00:12:458,0.01,0.04,0.68,0.05,-0.13,0.07
00:00:12:558,-0.04,-0.15,0.69,-0.41,-0.11,0.05
00:00:12:658,-0.10,-0.15,0.99,-0.16,0.02,0.11
00:00:12:758,-0.11,-0.19,1.22,-0.13,0.10,0.16
00:00:12:858,-0.09,-0.12,1.04,0.09,0.08,0.19
00:00:12:958,-0.04,-0.16,0.73,-0.00,-0.01,0.13
00:00:13:058,-0.02,-0.38,0.79,-0.31,0.03,0.05
00:00:13:158,-0.07,-0.06,0.91,-0.18,0.05,0.04
00:00:13:258,-0.02,-0.41,0.93,-0.12,-0.03,0.03
00:00:13:358,-0.00,-0.44,1.01,-0.01,-0.04,-0.09
00:00:13:458,-0.05,-0.16,1.05,0.04,-0.07,-0.11
00:00:13:558,0.03,-0.29,0.66,-0.06,-0.32,-0.14
00:00:13:658,-0.04,-0.35,0.97,-0.04,-0.05,0.01
00:00:13:758,-0.11,-0.30,1.31,-0.28,-0.13,0.20
00:00:13:858,-0.10,-0.18,1.15,-0.04,0.03,0.36
00:00:13:958,-0.08,-0.40,1.10,-0.23,0.09,0.37
00:00:14:058,-0.01,-0.22,0.95,0.08,0.18,0.34
00:00:14:158,-0.05,-0.41,1.06,-0.02,0.25,0.28
00:00:14:258,-0.08,-0.36,1.09,-0.08,0.26,0.19
00:00:14:358,-0.10,-0.23,1.01,0.11,0.28,0.06
00:00:14:458,0.03,-0.37,0.89,-0.05,0.16,-0.12
00:00:14:558,-0.13,-0.37,1.19,-0.38,0.18,-0.24
00:00:14:658,-0.15,-0.21,1.20,0.17,0.20,-0.19
00:00:14:758,-0.10,-0.37,0.92,0.04,0.15,-0.22
00:00:14:858,-0.07,-0.27,0.97,-0.10,0.06,-0.29
00:00:14:958,-0.07,-0.29,0.81,-0.01,0.08,-0.34
00:00:15:058,-0.09,-0.50,1.23,-0.10,0.11,-0.42
00:00:15:158,-0.10,-0.44,1.27,0.50,0.20,-0.35
00:00:15:258,-0.07,-0.22,0.92,0.22,-0.01,-0.44
00:00:15:358,-0.05,-0.32,0.81,-0.22,-0.09,-0.44
00:00:15:458,-0.10,-0.34,0.83,-0.05,0.09,-0.34
00:00:15:558,-0.09,-0.08,0.81,-0.05,0.01,-0.39
00:00:15:658,-0.13,-0.23,1.41,-0.04,0.08,-0.47
00:00:15:758,-0.17,-0.54,1.05,-0.44,0.19,-0.38
00:00:15:858,-0.01,-0.34,0.85,-0.25,0.01,-0.41
00:00:15:958,-0.02,-0.26,0.83,-0.12,-0.01,-0.46
00:00:16:058,-0.03,-0.39,1.02,-0.10,-0.00,-0.47
00:00:16:158,-0.10,-0.40,0.99,0.03,0.14,-0.32
00:00:16:258,-0.05,-0.22,0.99,0.08,0.02,-0.35
00:00:16:358,-0.03,-0.39,1.05,-0.12,0.04,-0.30
00:00:16:458,-0.06,-0.36,0.81,0.06,0.13,-0.32
00:00:16:558,-0.12,-0.34,0.99,-0.02,-0.01,-0.33
00:00:16:658,-0.06,-0.28,0.94,-0.01,-0.10,-0.33
00:00:16:758,-0.00,-0.23,0.82,0.06,-0.08,-0.28
00:00:16:858,-0.04,-0.26,1.15,-0.06,0.04,-0.21
00:00:16:958,-0.05,-0.25,0.92,0.04,0.03,-0.16
00:00:17:058,-0.03,-0.29,1.03,0.01,0.03,-0.14
00:00:17:158,-0.06,-0.27,0.97,-0.10,0.05,-0.12
00:00:17:258,-0.07,-0.16,1.05,-0.06,0.03,-0.12
00:00:17:358,-0.06,-0.28,1.00,-0.06,0.05,-0.08
00:00:17:458,-0.08,-0.34,1.07,-0.09,0.10,-0.06
00:00:17:558,-0.08,-0.34,1.03,0.02,0.09,-0.05
00:00:17:658,-0.06,-0.49,1.04,-0.05,0.12,-0.01
00:00:17:758,-0.10,-0.40,0.92,-0.06,0.13,-0.01
00:00:17:858,-0.14,-0.32,0.92,-0.08,0.07,-0.03
00:00:17:958,-0.13,-0.29,0.93,-0.07,0.03,-0.03
00:00:18:058,-0.12,-0.27,0.99,-0.03,-0.00,-0.02
00:00:18:158,-0.10,-0.27,0.97,-0.13,0.00,-0.02
00:00:18:258,-0.18,-0.17,1.11,0.03,0.02,-0.02
00:00:18:358,-0.11,-0.29,1.00,0.03,-0.07,-0.02
00:00:18:458,-0.07,-0.32,0.97,-0.10,-0.08,-0.03
00:00:18:558,-0.05,-0.16,0.97,-0.16,-0.04,-0.02
00:00:18:658,-0.07,-0.22,1.08,-0.18,0.01,-0.03
00:00:18:758,-0.06,-0.36,1.05,-0.20,0.04,-0.04
00:00:18:858,-0.07,-0.36,1.08,-0.25,0.06,-0.04
00:00:18:958,-0.12,-0.33,1.07,-0.19,0.05,-0.04
00:00:19:058,-0.13,-0.33,1.07,-0.18,0.02,-0.05
00:00:19:158,-0.13,-0.31,1.05,-0.19,-0.04,-0.08
00:00:19:258,-0.10,-0.34,1.10,-0.16,-0.03,-0.08
00:00:19:358,-0.09,-0.28,0.97,-0.06,-0.04,-0.05
00:00:19:458,-0.10,-0.20,0.98,-0.05,-0.05,-0.04
00:00:19:558,-0.09,-0.15,1.07,-0.10,-0.03,-0.03
00:00:19:658,-0.07,-0.28,0.93,-0.04,0.01,-0.03
00:00:19:758,-0.09,-0.15,1.02,0.08,-0.04,-0.01
00:00:19:858,-0.09,0.00,1.06,0.05,-0.08,-0.01
00:00:19:958,-0.01,-0.06,1.12,0.04,-0.07,-0.00
00:00:20:058,0.00,-0.05,1.08,0.01,-0.05,-0.01
00:00:20:158,0.00,-0.14,1.11,-0.00,-0.03,-0.01
00:00:20:258,-0.06,-0.28,0.97,-0.04,-0.04,-0.02
00:00:20:358,-0.10,-0.15,1.09,-0.12,-0.05,-0.03
00:00:20:458,-0.07,-0.30,0.92,-0.08,-0.05,-0.04
00:00:20:558,-0.07,-0.22,1.05,-0.10,-0.02,-0.03
00:00:20:658,-0.03,-0.25,1.06,-0.07,0.01,-0.01
00:00:20:758,-0.04,-0.28,1.05,-0.12,-0.01,-0.01
00:00:20:858,-0.08,-0.25,0.89,-0.11,-0.03,-0.02
00:00:20:958,-0.07,-0.21,0.98,-0.12,-0.03,-0.02
00:00:21:058,-0.05,-0.22,1.09,-0.14,-0.02,-0.01
00:00:21:158,-0.02,-0.20,1.00,-0.07,0.01,-0.01
00:00:21:258,-0.02,-0.30,0.96,-0.13,-0.00,-0.01
00:00:21:358,-0.03,-0.17,1.01,-0.07,-0.00,-0.02
00:00:21:458,-0.07,-0.02,1.10,-0.07,0.01,-0.02
00:00:21:558,-0.03,-0.30,1.04,-0.15,0.01,-0.01
00:00:21:658,-0.03,-0.28,0.99,-0.12,0.02,-0.02
00:00:21:758,-0.07,-0.16,1.07,-0.10,0.02,-0.02
00:00:21:858,-0.04,-0.21,1.06,-0.12,0.01,-0.01
00:00:21:958,-0.04,-0.20,1.00,-0.04,0.02,-0.01
00:00:22:058,-0.07,-0.14,0.98,-0.05,0.01,-0.02
00:00:22:158,-0.06,-0.16,1.03,-0.04,-0.01,-0.02
00:00:22:258,-0.04,-0.25,1.03,-0.11,0.00,-0.01
00:00:22:358,-0.03,-0.24,0.96,-0.09,0.02,-0.01
00:00:22:458,-0.04,-0.19,1.03,-0.08,0.06,-0.00
00:00:22:558,-0.08,-0.17,0.97,-0.15,0.04,-0.01
00:00:22:658,-0.06,-0.20,0.98,-0.06,0.01,-0.01
00:00:22:758,-0.07,-0.20,1.04,-0.15,0.02,-0.01
00:00:22:858,-0.07,-0.12,1.03,0.02,0.04,-0.01
00:00:22:958,-0.07,-0.24,1.04,-0.13,0.04,-0.01
00:00:23:058,-0.09,-0.14,0.96,-0.03,0.03,-0.02
00:00:23:158,-0.08,-0.24,1.11,-0.10,0.04,-0.01
00:00:23:258,-0.07,-0.19,0.93,-0.13,0.03,-0.01
00:00:23:358,-0.06,-0.20,1.01,-0.07,0.01,-0.02
00:00:23:458,-0.09,-0.29,1.03,-0.16,0.02,-0.01
00:00:23:558,-0.09,-0.22,1.03,-0.13,0.03,-0.01
00:00:23:658,-0.11,-0.19,1.01,-0.10,0.01,-0.03
00:00:23:758,-0.11,-0.29,0.95,-0.06,0.04,-0.02
00:00:23:858,-0.09,-0.18,1.04,-0.08,0.02,-0.02
00:00:23:958,-0.09,-0.22,0.97,-0.08,0.00,-0.01
00:00:24:058,-0.07,-0.20,1.06,-0.08,-0.02,-0.01
00:00:24:158,-0.09,-0.11,0.99,-0.08,-0.02,-0.01
00:00:24:258,-0.08,-0.33,0.92,-0.08,-0.01,-0.02
00:00:24:358,-0.06,-0.25,1.00,-0.14,-0.01,-0.02
00:00:24:458,-0.10,-0.16,1.06,-0.15,0.00,-0.02
00:00:24:558,-0.10,-0.23,1.05,-0.01,0.02,-0.01
00:00:24:658,-0.10,-0.14,1.09,-0.12,-0.01,-0.02
00:00:24:758,-0.14,-0.17,1.00,-0.12,0.02,-0.02
00:00:24:858,-0.08,-0.19,0.98,-0.09,0.01,-0.02
00:00:24:958,-0.08,-0.33,0.96,-0.03,-0.02,-0.02
00:00:25:058,-0.04,-0.31,0.97,-0.14,-0.01,-0.02
00:00:25:158,-0.09,-0.13,0.94,-0.10,-0.00,-0.01
00:00:25:258,-0.05,-0.26,1.05,-0.16,0.02,-0.02
00:00:25:358,-0.07,-0.19,1.08,-0.04,-0.00,-0.01
00:00:25:458,-0.02,-0.29,0.99,-0.08,-0.00,-0.02
00:00:25:558,-0.06,-0.11,0.99,-0.11,-0.00,-0.02
00:00:25:658,-0.08,-0.25,1.07,-0.16,0.03,-0.03
00:00:25:758,-0.07,-0.21,1.03,-0.05,-0.01,-0.02
00:00:25:858,-0.05,-0.22,1.01,-0.06,-0.01,-0.02
00:00:25:958,-0.10,-0.18,0.92,-0.02,0.01,-0.00
00:00:26:058,-0.08,-0.16,1.04,-0.12,0.02,-0.01
00:00:26:158,-0.11,-0.28,1.02,-0.19,0.03,-0.03
00:00:26:258,-0.07,-0.23,1.01,-0.07,-0.01,-0.02
00:00:26:358,-0.05,-0.18,1.06,-0.05,-0.01,-0.02
00:00:26:458,-0.10,-0.21,0.92,-0.02,0.01,0.00
00:00:26:558,-0.08,-0.08,1.03,-0.11,0.02,-0.01
00:00:26:658,-0.07,-0.24,1.10,-0.19,0.03,-0.03
00:00:26:758,-0.13,-0.40,0.95,-0.14,0.03,-0.04
00:00:26:858,-0.08,-0.11,1.09,-0.04,0.00,-0.01
00:00:26:958,-0.04,-0.24,1.02,-0.07,-0.02,-0.02
00:00:27:058,-0.09,-0.23,0.94,-0.05,-0.00,-0.01
00:00:27:158,-0.09,-0.09,0.98,-0.05,0.01,-0.00
00:00:27:258,-0.09,-0.14,1.11,-0.14,0.02,-0.02
00:00:27:358,-0.07,-0.24,1.12,-0.20,0.03,-0.04
00:00:27:458,-0.08,-0.28,1.10,-0.19,0.03,-0.05
00:00:27:558,-0.09,-0.29,1.05,-0.16,0.02,-0.05
00:00:27:658,-0.08,-0.27,1.11,-0.17,0.02,-0.05
00:00:27:758,-0.09,-0.26,1.10,-0.15,0.03,-0.06
00:00:27:858,-0.07,-0.27,1.10,-0.19,0.02,-0.06
00:00:27:958,-0.09,-0.23,1.09,-0.14,0.01,-0.07
00:00:28:058,-0.08,-0.23,1.08,-0.14,0.00,-0.08
00:00:28:158,-0.06,-0.30,1.10,-0.18,0.01,-0.08
00:00:28:258,-0.10,-0.24,1.01,-0.12,0.01,-0.05
00:00:28:358,-0.08,-0.20,0.98,-0.07,-0.02,-0.05
00:00:28:458,-0.11,-0.18,1.04,-0.12,-0.03,-0.05
00:00:28:558,-0.06,-0.16,0.98,-0.07,-0.03,-0.03
00:00:28:658,-0.06,-0.30,0.97,-0.13,-0.02,-0.03
00:00:28:758,-0.03,-0.20,1.07,-0.05,0.00,-0.02
00:00:28:858,-0.05,-0.07,1.05,0.04,-0.01,-0.00
00:00:28:958,-0.06,-0.02,1.06,-0.03,-0.01,-0.01
00:00:29:058,-0.06,-0.01,1.07,0.03,-0.01,-0.02
00:00:29:158,-0.05,-0.09,0.97,0.10,0.00,-0.02
00:00:29:258,-0.08,-0.26,0.88,0.01,-0.01,-0.06
00:00:29:358,-0.04,-0.20,1.07,-0.10,-0.02,-0.12
00:00:29:458,-0.03,-0.14,1.01,-0.13,-0.01,-0.16
00:00:29:558,-0.11,-0.14,0.97,-0.14,0.13,-0.18
00:00:29:658,-0.06,0.01,1.15,-0.07,0.03,-0.19
00:00:29:758,-0.03,0.10,1.13,0.09,-0.04,-0.22
00:00:29:858,-0.01,-0.11,0.92,0.10,0.01,-0.20
00:00:29:958,-0.09,-0.21,0.84,0.06,0.02,-0.20
00:00:30:058,-0.04,-0.13,0.95,0.07,-0.03,-0.21
00:00:30:158,-0.07,-0.18,1.04,-0.06,0.08,-0.20
00:00:30:258,-0.11,-0.20,0.93,-0.15,0.19,-0.12
00:00:30:358,-0.14,-0.20,0.98,-0.17,0.15,-0.12
00:00:30:458,-0.09,-0.17,1.04,-0.04,0.15,-0.13
00:00:30:558,-0.14,-0.26,1.21,-0.25,0.11,-0.15
00:00:30:658,-0.13,-0.45,1.00,-0.33,0.03,-0.14
00:00:30:758,-0.13,-0.32,0.96,-0.25,-0.00,-0.13
00:00:30:858,-0.11,-0.22,0.98,-0.16,-0.02,-0.10
00:00:30:958,-0.09,-0.17,1.04,-0.11,-0.03,-0.09
00:00:31:058,-0.13,-0.20,1.03,-0.11,-0.04,-0.09
00:00:31:158,-0.08,-0.33,0.92,-0.15,-0.07,-0.06
00:00:31:258,-0.05,-0.16,0.91,-0.14,-0.05,-0.04
00:00:31:358,-0.07,-0.22,0.98,-0.23,-0.00,-0.05
00:00:31:458,-0.12,-0.20,1.10,-0.21,0.02,-0.05
00:00:31:558,-0.10,-0.27,0.89,-0.22,-0.00,-0.09
00:00:31:658,-0.10,-0.16,0.95,-0.26,0.05,-0.09
00:00:31:758,-0.09,0.04,1.19,-0.12,0.07,-0.08
00:00:31:858,-0.08,0.06,1.17,-0.04,-0.01,-0.08
00:00:31:958,-0.08,-0.17,0.89,0.04,0.05,-0.07
00:00:32:058,-0.04,-0.21,0.92,-0.07,0.03,-0.08
00:00:32:158,-0.09,-0.19,1.10,-0.10,0.01,-0.10
00:00:32:258,-0.07,-0.30,0.89,-0.18,0.06,-0.10
00:00:32:358,-0.09,-0.14,1.01,-0.19,0.11,-0.10
00:00:32:458,-0.05,0.14,1.20,-0.06,0.18,-0.06
00:00:32:558,-0.11,-0.11,0.86,0.19,0.20,-0.05
00:00:32:658,-0.08,-0.17,1.02,-0.03,0.20,-0.07
00:00:32:758,-0.11,-0.26,0.89,-0.05,0.12,-0.22
00:00:32:858,-0.11,-0.23,0.97,-0.22,0.05,-0.42
00:00:32:958,-0.09,0.22,1.30,0.05,0.06,-0.50
00:00:33:058,-0.08,0.16,1.08,0.18,0.08,-0.35
00:00:33:158,-0.08,-0.14,0.92,0.18,0.13,-0.22
00:00:33:258,-0.03,-0.34,0.87,0.15,0.13,-0.19
00:00:33:358,-0.05,-0.31,0.94,-0.06,0.08,-0.35
00:00:33:458,-0.12,-0.21,1.04,-0.06,0.11,-0.35
00:00:33:558,-0.08,-0.37,0.90,-0.17,0.07,-0.44
00:00:33:658,-0.14,-0.28,1.03,-0.28,0.14,-0.45
00:00:33:758,-0.14,-0.26,0.97,-0.20,0.14,-0.40
00:00:33:858,-0.05,-0.10,1.05,-0.18,0.07,-0.40
00:00:33:958,-0.08,-0.02,1.13,0.02,0.04,-0.33
00:00:34:058,-0.11,-0.26,0.99,-0.00,0.03,-0.30
00:00:34:158,-0.14,-0.27,1.00,0.07,-0.07,-0.29
00:00:34:258,-0.05,0.04,1.04,0.07,-0.13,-0.28
00:00:34:358,-0.07,-0.22,1.05,-0.05,-0.07,-0.25
00:00:34:458,-0.10,0.00,1.10,-0.05,-0.10,-0.20
00:00:34:558,-0.10,-0.29,1.00,-0.07,-0.06,-0.10
00:00:34:658,-0.11,-0.13,1.03,-0.07,-0.06,-0.02
00:00:34:758,-0.11,-0.22,0.98,-0.12,-0.01,-0.05
00:00:34:856,-0.11,-0.13,1.09,-0.10,0.04,-0.08
00:00:34:958,-0.06,0.03,0.98,-0.14,0.01,-0.10
00:00:35:058,-0.06,0.11,1.15,0.00,-0.03,-0.11
00:00:35:158,-0.06,-0.16,0.89,-0.04,-0.16,-0.24
00:00:35:258,-0.08,-0.20,1.01,-0.06,-0.17,-0.18
00:00:35:358,-0.14,-0.03,1.04,-0.24,-0.07,0.02
00:00:35:458,-0.08,0.07,1.07,-0.19,-0.01,0.18
00:00:35:558,-0.09,0.09,0.92,-0.10,0.13,0.22
00:00:35:658,-0.09,-0.11,0.91,-0.11,0.18,0.14
00:00:35:758,-0.06,-0.17,0.98,-0.09,0.07,-0.12
00:00:35:858,-0.09,0.02,0.89,0.07,0.03,-0.19
00:00:35:958,-0.13,-0.25,1.07,0.21,0.07,-0.09
00:00:36:058,-0.04,-0.08,1.01,-0.09,-0.13,-0.20
00:00:36:158,-0.09,0.25,1.34,-0.12,-0.14,-0.20
00:00:36:258,-0.07,-0.01,1.11,0.06,-0.13,-0.10
00:00:36:359,-0.04,-0.23,0.94,-0.25,-0.12,-0.05
00:00:36:458,-0.09,-0.32,0.89,-0.14,-0.11,-0.02
00:00:36:558,-0.11,-0.08,1.12,-0.13,-0.04,0.03
00:00:36:658,-0.08,-0.12,0.82,-0.06,-0.02,0.10
00:00:36:758,-0.08,-0.22,0.99,-0.16,0.07,0.15
00:00:36:858,-0.06,-0.14,1.01,0.13,0.10,0.08
00:00:36:958,-0.08,-0.02,1.19,-0.17,0.13,-0.02
00:00:37:058,-0.08,0.01,1.10,-0.18,0.03,-0.01
00:00:37:158,-0.07,-0.26,1.06,-0.19,0.16,0.03
00:00:37:258,-0.07,-0.28,0.93,-0.23,0.16,0.06
00:00:37:358,-0.08,-0.30,0.94,-0.29,0.21,-0.01
00:00:37:458,-0.08,-0.32,1.03,-0.17,0.15,-0.10
00:00:37:558,-0.09,-0.27,1.01,-0.07,0.11,-0.12
00:00:37:658,-0.08,-0.30,0.90,-0.16,0.08,-0.12
00:00:37:758,-0.11,-0.24,0.73,-0.31,0.04,-0.15
00:00:37:858,-0.09,-0.21,0.94,-0.27,0.02,-0.19
00:00:37:958,-0.10,-0.31,1.04,-0.04,0.01,-0.18
00:00:38:058,-0.10,-0.26,0.96,-0.08,-0.12,-0.16
00:00:38:158,-0.06,-0.32,0.81,-0.49,-0.11,-0.07
00:00:38:258,-0.06,-0.15,0.82,-0.23,-0.06,-0.06
00:00:38:358,-0.10,0.01,0.96,-0.21,0.05,-0.04
00:00:38:458,-0.03,-0.22,1.15,-0.06,-0.03,-0.07
00:00:38:558,-0.09,0.23,1.09,-0.40,-0.08,-0.12
00:00:38:658,-0.04,-0.22,1.25,-0.18,0.00,-0.09
