TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:10:533,-0.00,-0.38,0.93,-0.08,-0.01,0.04
00:00:10:633,0.00,-0.07,1.19,-0.07,0.07,0.06
00:00:10:733,-0.03,-0.04,1.04,-0.10,0.02,0.05
00:00:10:833,-0.10,-0.42,0.97,-0.17,0.14,0.03
00:00:10:933,0.01,-0.28,0.99,-0.07,0.03,0.03
00:00:11:033,-0.01,-0.08,1.02,-0.10,0.04,-0.02
00:00:11:133,-0.03,-0.28,0.81,-0.21,-0.00,0.00
00:00:11:233,-0.04,-0.37,0.91,-0.16,0.05,0.03
00:00:11:333,-0.04,-0.18,1.12,-0.04,0.06,0.01
00:00:11:433,-0.05,-0.43,1.04,-0.19,-0.01,-0.05
00:00:11:533,-0.01,-0.36,0.79,-0.05,-0.05,-0.02
00:00:11:633,0.00,-0.35,0.82,-0.06,0.01,-0.05
00:00:11:733,0.03,-0.22,0.98,0.05,0.02,-0.03
00:00:11:833,-0.03,-0.21,1.09,-0.01,0.02,-0.07
00:00:11:933,-0.06,-0.24,1.01,0.02,-0.02,-0.07
00:00:12:033,-0.00,-0.39,0.88,-0.12,-0.14,-0.08
00:00:12:133,0.04,-0.41,1.01,-0.07,-0.15,-0.05
00:00:12:233,-0.04,-0.51,0.90,-0.12,-0.12,0.04
00:00:12:333,0.06,-0.33,0.98,-0.06,-0.16,0.05
00:00:12:433,0.02,-0.44,0.84,-0.26,-0.10,0.04
00:00:12:534,-0.01,-0.04,0.92,-0.31,-0.10,0.02
00:00:12:633,-0.07,-0.06,0.74,-0.33,-0.12,0.04
00:00:12:733,-0.06,0.19,1.15,0.01,-0.07,0.07
00:00:12:833,-0.08,-0.18,1.09,0.04,-0.03,0.07
00:00:12:933,-0.06,-0.27,0.97,-0.07,-0.04,0.07
00:00:13:033,0.02,-0.18,1.00,-0.07,-0.09,0.12
00:00:13:133,-0.04,-0.38,0.82,-0.07,-0.04,0.11
00:00:13:233,-0.04,-0.15,0.92,0.00,-0.07,0.13
00:00:13:333,0.02,-0.26,1.11,-0.36,-0.05,0.09
00:00:13:433,-0.04,-0.39,0.88,-0.07,-0.04,0.09
00:00:13:533,-0.04,-0.40,1.02,-0.10,-0.01,0.07
00:00:13:633,0.01,-0.09,1.12,0.02,-0.03,0.13
00:00:13:733,-0.03,-0.30,0.97,-0.08,0.08,0.15
00:00:13:833,-0.07,-0.31,0.92,-0.11,0.09,0.16
00:00:13:933,-0.04,-0.19,0.92,-0.06,0.07,0.15
00:00:14:033,0.01,-0.07,1.07,-0.12,0.02,0.04
00:00:14:133,-0.02,-0.24,1.14,-0.09,0.05,0.03
00:00:14:233,-0.05,-0.43,0.99,-0.17,-0.01,0.03
00:00:14:333,-0.07,-0.22,0.99,-0.19,0.06,0.05
00:00:14:433,-0.06,0.02,1.02,-0.00,0.03,0.07
00:00:14:533,-0.03,-0.16,1.07,-0.09,0.06,0.02
00:00:14:633,-0.02,-0.33,1.19,-0.25,0.01,0.03
00:00:14:733,-0.05,-0.28,1.06,-0.11,0.01,0.07
00:00:14:833,-0.07,-0.23,1.03,-0.14,0.13,0.08
00:00:14:933,-0.03,-0.31,0.86,0.02,0.04,0.05
00:00:15:033,-0.03,-0.38,1.01,-0.14,0.16,0.00
00:00:15:133,-0.03,-0.13,1.16,-0.16,0.05,-0.03
00:00:15:233,-0.01,-0.13,1.15,-0.10,0.07,-0.06
00:00:15:333,-0.02,-0.11,1.14,-0.07,0.02,-0.07
00:00:15:433,-0.02,-0.12,1.11,-0.06,-0.05,-0.10
00:00:15:533,-0.04,-0.13,0.95,-0.09,-0.08,-0.10
00:00:15:633,-0.05,-0.21,0.97,-0.12,-0.07,-0.08
00:00:15:733,-0.06,-0.32,0.85,-0.05,-0.06,-0.01
00:00:15:833,-0.05,-0.35,0.87,-0.05,-0.05,0.03
00:00:15:933,-0.02,-0.26,0.92,-0.07,-0.05,-0.00
00:00:16:033,0.01,-0.18,1.11,0.03,-0.06,0.02
00:00:16:133,-0.04,-0.10,1.14,0.09,0.10,0.06
00:00:16:233,0.01,-0.20,1.11,-0.17,-0.00,-0.04
00:00:16:333,-0.04,-0.26,0.94,-0.04,-0.06,-0.08
00:00:16:433,-0.05,-0.40,1.09,-0.32,-0.04,-0.02
00:00:16:533,-0.05,-0.29,0.90,-0.29,-0.14,0.02
00:00:16:633,-0.08,-0.19,1.01,0.04,-0.09,-0.03
00:00:16:733,-0.02,-0.16,0.94,0.19,-0.05,0.10
00:00:16:833,-0.00,-0.25,1.19,0.02,0.12,0.15
00:00:16:933,-0.02,-0.21,1.27,-0.03,0.12,0.12
00:00:17:033,-0.02,-0.16,1.08,-0.03,-0.01,0.04
00:00:17:133,-0.06,-0.23,0.88,-0.10,0.09,0.09
00:00:17:233,-0.03,-0.29,0.83,-0.10,0.05,0.07
00:00:17:333,0.00,-0.25,1.09,-0.11,0.02,0.04
00:00:17:433,-0.05,-0.25,0.89,-0.16,0.06,0.06
00:00:17:533,-0.01,-0.15,1.24,-0.12,0.06,0.05
00:00:17:633,-0.04,-0.43,0.87,-0.09,0.03,-0.03
00:00:17:733,-0.03,-0.44,1.09,-0.13,0.02,-0.05
00:00:17:833,-0.01,-0.25,1.08,-0.09,-0.05,-0.01
00:00:17:933,-0.06,-0.28,1.01,-0.04,0.00,0.03
00:00:18:033,-0.04,-0.29,0.94,-0.09,-0.01,0.01
00:00:18:133,-0.07,-0.25,0.87,-0.12,-0.03,0.02
00:00:18:233,-0.05,-0.17,0.92,-0.10,-0.05,0.03
00:00:18:333,-0.02,-0.23,0.90,-0.10,-0.05,0.04
00:00:18:433,-0.00,-0.32,1.05,-0.10,0.02,0.04
00:00:18:533,-0.06,-0.30,1.10,-0.12,0.00,0.01
00:00:18:633,-0.03,-0.49,0.89,-0.15,-0.00,0.03
00:00:18:733,-0.05,-0.19,0.94,-0.07,-0.03,0.05
00:00:18:833,-0.03,-0.19,0.93,-0.13,-0.04,0.04
00:00:18:933,-0.05,-0.19,0.93,-0.03,-0.03,0.05
00:00:19:033,0.00,-0.27,1.02,-0.08,-0.04,-0.00
00:00:19:133,0.02,-0.43,0.95,-0.21,-0.08,-0.00
00:00:19:233,-0.03,-0.09,1.11,-0.09,-0.09,0.02
00:00:19:333,0.03,-0.30,1.12,-0.03,-0.14,0.03
00:00:19:433,-0.03,-0.14,1.11,-0.15,-0.11,0.07
00:00:19:533,-0.04,-0.23,1.19,-0.15,0.01,0.11
00:00:19:633,-0.05,-0.28,0.97,-0.09,-0.02,0.12
00:00:19:733,-0.02,-0.40,0.92,-0.05,-0.08,0.13
00:00:19:833,-0.04,-0.26,0.96,-0.15,-0.10,0.08
00:00:19:933,-0.03,-0.24,1.17,-0.22,-0.02,0.10
00:00:20:033,-0.04,-0.27,0.99,-0.10,-0.00,0.16
00:00:20:133,-0.01,-0.33,1.06,-0.09,-0.02,0.16
00:00:20:233,-0.07,-0.24,0.99,-0.07,0.05,0.21
00:00:20:333,-0.07,-0.47,1.03,-0.12,0.11,0.18
00:00:20:433,0.00,-0.31,0.92,-0.09,-0.01,0.08
00:00:20:533,-0.04,-0.28,0.92,-0.04,-0.05,0.05
00:00:20:633,-0.02,-0.36,1.08,-0.03,-0.09,-0.00
00:00:20:733,-0.02,-0.43,1.08,-0.09,-0.08,0.04
00:00:20:833,-0.07,-0.30,1.08,0.01,0.08,0.16
00:00:20:933,-0.03,-0.07,1.01,0.02,-0.11,0.15
00:00:21:033,0.04,-0.03,1.12,-0.01,-0.09,0.06
00:00:21:133,0.06,-0.29,1.26,-0.11,0.03,0.07
00:00:21:233,0.02,-0.22,1.11,-0.28,-0.06,0.09
00:00:21:333,-0.04,-0.03,1.17,0.00,-0.15,0.19
00:00:21:433,-0.02,-0.33,0.75,-0.01,-0.06,0.20
00:00:21:533,-0.07,-0.37,0.94,-0.14,0.09,0.23
00:00:21:633,0.04,-0.21,1.11,-0.14,-0.08,0.14
00:00:21:733,-0.02,-0.14,1.00,-0.07,-0.07,0.10
00:00:21:833,-0.04,-0.33,0.97,-0.09,0.00,0.11
00:00:21:933,-0.01,-0.34,1.10,-0.15,-0.02,0.10
00:00:22:033,0.02,-0.27,1.17,-0.13,-0.08,0.08
00:00:22:133,-0.03,-0.24,1.14,0.03,-0.06,0.21
00:00:22:233,-0.06,-0.23,1.05,0.09,0.03,0.29
00:00:22:333,-0.03,-0.23,1.16,-0.15,-0.02,0.18
00:00:22:433,-0.04,-0.20,1.20,-0.17,0.02,0.12
00:00:22:533,-0.04,-0.21,1.06,-0.11,-0.04,0.09
00:00:22:633,0.04,-0.31,0.81,-0.07,0.03,0.08
00:00:22:733,-0.04,-0.33,0.86,0.11,0.14,0.08
00:00:22:833,0.05,-0.09,0.97,0.15,-0.09,-0.02
00:00:22:933,-0.05,-0.12,0.86,-0.15,-0.05,0.03
00:00:23:033,-0.03,-0.12,0.99,-0.20,-0.06,0.07
00:00:23:133,-0.03,-0.13,0.99,-0.18,-0.10,0.06
00:00:23:233,-0.02,-0.38,0.85,-0.10,-0.21,0.01
00:00:23:333,0.01,-0.45,0.96,-0.16,-0.21,0.09
00:00:23:433,-0.06,-0.22,1.01,0.00,-0.16,0.22
00:00:23:533,-0.05,-0.10,1.13,0.05,-0.06,0.27
00:00:23:633,-0.02,-0.21,1.00,0.03,-0.07,0.25
00:00:23:733,0.02,-0.33,0.90,0.02,-0.03,0.19
00:00:23:833,-0.02,-0.22,0.94,0.07,0.05,0.18
00:00:23:933,-0.01,-0.29,0.98,-0.07,-0.03,0.21
00:00:24:033,-0.08,-0.25,0.92,-0.18,-0.04,0.18
00:00:24:133,0.01,0.07,1.08,-0.06,-0.09,0.20
00:00:24:233,-0.01,-0.20,0.92,-0.08,-0.08,0.12
00:00:24:333,-0.03,-0.14,0.84,-0.18,-0.08,0.11
00:00:24:433,-0.02,-0.34,1.21,-0.24,-0.02,0.15
00:00:24:533,-0.05,-0.22,0.72,0.02,-0.22,0.19
00:00:24:633,-0.04,-0.25,0.98,-0.02,-0.15,0.24
00:00:24:733,-0.05,-0.13,1.10,0.03,-0.08,0.29
00:00:24:833,0.01,-0.07,0.94,-0.00,-0.08,0.28
00:00:24:933,-0.02,-0.22,1.08,-0.19,-0.04,0.31
00:00:25:033,-0.02,-0.02,0.92,0.10,0.03,0.29
00:00:25:133,-0.04,-0.08,1.02,0.13,0.13,0.30
00:00:25:233,-0.01,-0.36,0.89,-0.10,0.16,0.24
00:00:25:333,-0.05,-0.25,1.02,0.03,0.05,0.18
00:00:25:433,-0.07,-0.07,0.75,-0.03,0.10,0.13
00:00:25:533,-0.03,-0.11,1.20,-0.17,0.08,0.06
00:00:25:633,0.00,0.10,1.08,0.07,0.01,0.02
00:00:25:733,-0.02,-0.13,1.03,0.07,0.03,0.06
00:00:25:833,0.05,-0.19,0.83,-0.22,-0.17,0.00
00:00:25:933,-0.05,-0.17,1.03,-0.18,0.02,0.03
00:00:26:033,-0.02,0.01,1.07,-0.13,-0.08,-0.01
00:00:26:133,0.01,-0.04,0.95,-0.15,-0.17,0.03
00:00:26:233,-0.06,-0.23,0.89,-0.16,0.02,0.13
00:00:26:333,0.01,-0.17,1.03,0.01,0.09,0.18
00:00:26:433,-0.02,-0.41,0.89,0.08,0.22,0.21
00:00:26:533,-0.08,-0.02,1.18,-0.16,0.29,0.17
00:00:26:633,-0.16,-0.20,0.78,-0.23,0.20,0.08
00:00:26:733,-0.11,0.00,1.05,-0.11,0.01,-0.00
00:00:26:833,-0.08,-0.23,0.96,-0.11,-0.04,-0.04
00:00:26:933,-0.01,-0.36,1.04,-0.01,0.08,0.03
00:00:27:033,0.05,-0.15,1.13,-0.07,0.14,0.02
00:00:27:133,-0.02,0.08,1.13,-0.12,-0.01,-0.11
00:00:27:233,-0.08,-0.20,1.07,-0.35,-0.03,-0.15
00:00:27:333,-0.10,-0.28,1.11,-0.09,-0.09,-0.06
00:00:27:433,-0.09,-0.30,0.96,-0.07,-0.03,-0.02
00:00:27:533,-0.03,-0.32,0.92,-0.25,-0.06,0.05
00:00:27:633,-0.02,-0.09,0.86,-0.12,-0.06,0.09
00:00:27:733,-0.03,-0.13,1.17,-0.08,0.05,0.07
00:00:27:833,-0.03,-0.27,1.12,-0.33,0.12,0.07
00:00:27:933,-0.00,0.01,0.95,-0.11,-0.03,0.04
00:00:28:033,-0.01,0.01,0.92,-0.22,0.09,0.03
00:00:28:133,-0.03,0.03,1.30,0.10,0.08,0.05
00:00:28:233,-0.06,0.01,1.06,-0.05,0.13,0.03
00:00:28:333,-0.03,-0.25,1.17,-0.20,0.12,0.00
00:00:28:433,-0.04,-0.14,1.27,-0.07,0.03,-0.02
00:00:28:533,0.02,-0.26,0.85,-0.40,0.05,-0.08
00:00:28:633,-0.06,-0.32,1.12,0.01,0.04,-0.06
00:00:28:733,-0.03,0.03,1.22,0.08,-0.16,-0.11
00:00:28:833,-0.01,-0.35,0.94,-0.15,0.08,-0.07
00:00:28:933,0.02,-0.28,0.83,-0.10,-0.16,-0.05
00:00:29:033,-0.03,-0.05,1.06,-0.17,-0.01,-0.00
00:00:29:133,-0.08,-0.04,1.27,-0.15,0.02,-0.00
00:00:29:233,-0.07,-0.26,0.92,-0.15,-0.10,-0.06
00:00:29:333,-0.06,-0.29,0.83,-0.14,-0.05,-0.07
00:00:29:433,-0.04,-0.30,0.85,-0.11,-0.17,-0.01
00:00:29:533,-0.09,-0.35,0.97,-0.08,-0.17,0.02
00:00:29:631,-0.03,-0.27,0.85,-0.04,-0.05,0.03
00:00:29:733,-0.04,-0.40,0.89,-0.09,-0.16,0.00
00:00:29:833,-0.05,-0.38,0.89,-0.05,-0.09,0.01
00:00:29:933,-0.07,-0.37,0.94,-0.03,-0.09,0.04
00:00:30:033,-0.06,-0.38,0.95,-0.09,-0.16,0.08
00:00:30:133,-0.07,-0.38,0.91,-0.09,-0.07,0.10
00:00:30:233,-0.05,-0.34,0.79,0.04,0.04,0.14
00:00:30:333,-0.05,-0.35,0.97,-0.19,0.02,0.13
00:00:30:433,-0.04,-0.31,0.93,-0.10,0.10,0.14
00:00:30:533,-0.06,-0.24,0.86,-0.12,0.19,0.12
00:00:30:633,-0.05,-0.00,1.09,-0.08,0.14,0.10
00:00:30:733,-0.09,-0.24,1.39,0.18,0.19,0.12
00:00:30:833,-0.06,0.04,1.34,-0.15,0.27,0.08
00:00:30:933,-0.01,-0.20,1.05,-0.13,0.14,0.00
00:00:31:033,-0.05,0.07,1.07,-0.07,0.12,0.03
00:00:31:133,-0.00,-0.14,0.92,-0.13,0.13,-0.03
00:00:31:233,-0.06,-0.47,1.30,0.13,0.17,0.01
00:00:31:333,-0.06,0.04,0.73,0.30,0.04,-0.06
00:00:31:433,0.00,-0.52,0.68,-0.15,-0.11,-0.07
00:00:31:533,-0.15,-0.24,1.08,-0.35,0.21,-0.01
00:00:31:633,-0.05,-0.18,0.80,-0.26,-0.12,-0.10
00:00:31:733,-0.15,0.13,1.41,0.09,0.08,-0.03
00:00:31:833,0.03,-0.23,1.18,-0.04,-0.10,-0.04
00:00:31:933,-0.03,-0.37,0.87,-0.05,0.05,0.03
00:00:32:033,-0.04,-0.01,0.63,-0.29,0.01,-0.00
00:00:32:133,-0.10,-0.05,1.14,-0.11,0.21,-0.01
00:00:32:233,0.02,-0.06,1.07,-0.07,-0.11,-0.05
00:00:32:333,-0.06,-0.45,0.89,0.21,0.13,0.03
00:00:32:433,-0.12,0.14,1.08,-0.26,0.05,-0.04
00:00:32:533,-0.04,-0.31,1.05,-0.11,0.06,-0.04
00:00:32:633,-0.08,0.05,1.18,0.10,-0.00,-0.06
00:00:32:733,-0.02,-0.14,1.19,0.02,0.10,0.00
00:00:32:833,0.01,-0.16,0.84,0.01,-0.02,-0.03
00:00:32:933,-0.10,-0.13,0.80,-0.11,0.11,-0.05
00:00:33:033,-0.02,-0.05,1.02,-0.04,-0.04,-0.08
00:00:33:133,-0.06,-0.31,1.07,-0.03,-0.04,-0.06
00:00:33:233,-0.06,0.01,1.04,-0.12,-0.02,-0.08
00:00:33:333,-0.03,-0.30,0.95,-0.10,-0.06,-0.05
00:00:33:433,-0.11,0.02,1.11,-0.12,-0.05,-0.09
00:00:33:533,-0.05,-0.20,1.07,-0.05,-0.00,-0.04
00:00:33:633,-0.05,-0.27,0.95,-0.11,0.02,-0.03
00:00:33:733,-0.06,-0.15,1.00,-0.02,-0.00,-0.02
00:00:33:833,-0.08,-0.13,1.13,-0.11,-0.02,-0.03
00:00:33:933,-0.04,-0.39,1.11,-0.13,-0.07,-0.04
00:00:34:033,-0.03,-0.20,0.93,-0.06,-0.05,-0.02
00:00:34:133,-0.08,-0.23,0.86,0.02,0.01,-0.00
00:00:34:233,-0.02,-0.35,1.09,-0.06,0.04,0.02
00:00:34:333,0.01,-0.13,1.16,-0.13,-0.06,0.02
00:00:34:433,-0.08,0.08,1.12,-0.14,0.06,0.03
00:00:34:533,-0.07,-0.10,1.19,-0.24,0.13,0.02
00:00:34:633,-0.11,-0.08,0.90,-0.13,0.04,0.01
00:00:34:733,-0.09,-0.10,1.00,-0.12,0.06,0.03
00:00:34:833,-0.04,-0.08,1.14,-0.14,0.13,0.01
00:00:34:933,-0.08,-0.09,0.96,-0.14,0.07,-0.03
00:00:35:033,-0.08,-0.06,1.03,-0.18,0.09,-0.05
00:00:35:133,-0.08,-0.10,0.93,-0.15,0.04,-0.06
00:00:35:233,-0.10,-0.36,0.81,-0.22,0.05,-0.05
00:00:35:333,-0.06,-0.32,0.90,-0.05,-0.02,-0.05
00:00:35:433,-0.01,-0.29,1.04,-0.11,-0.05,-0.07
00:00:35:533,0.00,-0.16,1.09,0.01,-0.00,-0.03
00:00:35:633,-0.03,-0.01,1.07,-0.12,-0.04,-0.06
00:00:35:733,-0.09,-0.16,1.08,-0.14,0.01,-0.04
00:00:35:833,-0.06,-0.35,0.78,0.08,-0.08,-0.04
00:00:35:933,-0.05,-0.44,0.86,-0.09,-0.05,-0.06
00:00:36:033,0.04,-0.31,1.13,-0.12,-0.09,-0.01
00:00:36:133,0.01,-0.25,1.01,-0.18,-0.05,0.01
00:00:36:233,-0.08,-0.05,1.01,-0.17,-0.01,0.00
00:00:36:333,-0.06,-0.20,1.05,-0.10,-0.05,-0.03
00:00:36:433,-0.05,-0.42,0.94,-0.21,-0.11,-0.02
00:00:36:533,-0.06,-0.37,0.81,-0.07,-0.01,0.06
00:00:36:633,-0.03,-0.15,0.90,0.03,0.01,0.05
00:00:36:733,-0.00,-0.03,1.18,-0.20,0.02,0.01
00:00:36:833,-0.08,-0.15,1.03,-0.16,-0.01,0.01
00:00:36:933,-0.09,-0.47,0.88,-0.01,0.01,0.01
00:00:37:033,-0.01,-0.28,1.00,0.06,-0.01,0.01
00:00:37:133,-0.08,-0.13,1.17,0.05,0.09,0.01
00:00:37:233,-0.05,-0.15,1.09,0.00,0.06,0.01
00:00:37:333,-0.08,-0.29,1.01,-0.24,0.08,-0.02
00:00:37:433,-0.05,-0.36,0.76,-0.00,0.06,-0.02
00:00:37:533,-0.03,-0.20,1.06,-0.07,0.09,-0.00
00:00:37:633,-0.04,-0.08,1.00,-0.13,0.02,-0.03
00:00:37:733,-0.09,-0.14,1.02,-0.02,0.07,-0.01
00:00:37:833,-0.06,-0.31,1.08,-0.22,0.01,-0.06
00:00:37:933,-0.06,-0.34,1.02,-0.07,-0.05,-0.06
00:00:38:033,-0.00,-0.19,0.90,-0.01,0.02,-0.02
00:00:38:133,-0.04,-0.22,1.08,-0.04,0.02,-0.04
00:00:38:233,-0.02,-0.06,1.14,-0.07,-0.06,-0.07
00:00:38:333,-0.07,-0.13,1.19,-0.20,0.06,-0.07
00:00:38:433,-0.06,-0.36,0.88,-0.18,-0.04,-0.06
00:00:38:533,-0.06,-0.33,0.86,-0.19,-0.01,-0.04
00:00:38:633,-0.04,0.03,0.99,0.03,-0.14,-0.05
00:00:38:733,-0.04,-0.13,1.47,-0.10,-0.08,-0.01
00:00:38:833,-0.06,-0.11,1.01,-0.01,0.02,-0.00
00:00:38:933,-0.08,-0.37,0.92,-0.08,0.03,-0.00
00:00:39:033,-0.01,-0.43,0.91,0.01,-0.05,0.01
