TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:17:140,-0.11,-0.25,1.12,-0.08,0.18,-0.01
00:00:17:240,-0.09,-0.24,1.00,0.06,0.10,-0.11
00:00:17:340,-0.09,-0.32,0.88,-0.14,0.03,-0.15
00:00:17:440,-0.00,-0.14,1.14,-0.10,-0.02,-0.31
00:00:17:540,-0.06,0.03,1.13,0.01,-0.09,-0.31
00:00:17:640,-0.10,-0.30,0.92,-0.10,-0.01,-0.20
00:00:17:740,-0.12,-0.12,0.99,-0.10,-0.04,-0.13
00:00:17:840,-0.10,-0.28,0.99,-0.15,-0.01,-0.06
00:00:17:940,-0.09,-0.20,1.04,-0.12,0.02,-0.06
00:00:18:040,-0.11,-0.32,0.97,-0.14,0.03,-0.08
00:00:18:140,-0.07,-0.24,0.96,-0.04,0.02,-0.16
00:00:18:240,-0.03,-0.29,0.97,-0.03,-0.09,-0.20
00:00:18:340,-0.01,-0.11,1.02,-0.11,-0.06,-0.13
00:00:18:440,-0.13,-0.23,1.01,-0.08,-0.06,-0.09
00:00:18:540,-0.07,-0.13,1.07,-0.17,-0.10,-0.15
00:00:18:640,-0.09,-0.12,1.04,-0.12,-0.09,-0.12
00:00:18:740,-0.03,-0.24,1.10,-0.17,-0.07,-0.06
00:00:18:840,-0.02,-0.29,1.02,-0.15,-0.09,-0.03
00:00:18:940,-0.04,-0.34,0.97,-0.12,-0.11,-0.04
00:00:19:040,-0.04,-0.26,1.04,-0.16,-0.07,0.04
00:00:19:140,-0.07,-0.35,0.95,-0.15,-0.12,0.07
00:00:19:240,-0.05,-0.36,0.99,-0.15,-0.04,0.11
00:00:19:340,-0.09,0.13,1.15,-0.04,-0.06,0.15
00:00:19:440,-0.05,-0.20,1.03,-0.09,-0.01,0.20
00:00:19:540,-0.09,-0.30,1.00,-0.15,-0.00,0.19
00:00:19:640,-0.05,-0.14,0.81,-0.10,-0.00,0.16
00:00:19:740,-0.08,-0.24,0.92,-0.22,0.05,0.21
00:00:19:840,-0.11,-0.18,0.92,-0.17,0.03,0.18
00:00:19:940,-0.01,-0.19,1.11,-0.22,-0.01,0.01
00:00:20:040,-0.06,-0.05,1.00,-0.01,-0.08,0.00
00:00:20:140,-0.03,-0.08,0.89,-0.02,-0.10,-0.00
00:00:20:240,-0.04,-0.09,1.05,-0.24,-0.18,-0.09
00:00:20:340,-0.01,-0.21,1.00,-0.06,-0.13,-0.01
00:00:20:440,-0.02,0.21,1.16,-0.05,-0.17,0.06
00:00:20:540,-0.07,-0.17,1.06,-0.08,-0.09,0.15
00:00:20:640,-0.09,-0.07,1.09,0.07,-0.05,0.23
00:00:20:740,-0.09,-0.08,1.06,-0.10,0.02,0.23
00:00:20:840,-0.09,-0.09,1.14,-0.16,0.01,0.24
00:00:20:940,-0.12,-0.14,0.85,-0.07,-0.08,0.20
00:00:21:040,-0.08,-0.18,0.98,-0.19,0.00,0.10
00:00:21:140,-0.03,0.03,1.20,-0.02,0.05,0.08
00:00:21:240,-0.12,-0.17,1.06,-0.09,0.00,0.10
00:00:21:340,-0.03,0.08,1.06,-0.03,-0.07,0.09
00:00:21:440,-0.03,-0.15,0.89,-0.12,-0.15,0.03
00:00:21:540,-0.07,-0.29,0.95,-0.29,-0.07,-0.01
00:00:21:640,-0.00,-0.23,1.20,-0.20,-0.07,-0.00
00:00:21:740,-0.06,-0.15,1.01,-0.14,-0.23,0.05
00:00:21:840,-0.12,-0.14,1.12,-0.11,0.00,0.14
00:00:21:940,-0.00,-0.11,0.93,-0.04,-0.18,0.14
00:00:22:040,-0.17,-0.45,1.00,-0.20,-0.10,0.17
00:00:22:140,-0.07,0.06,1.06,-0.07,-0.09,0.16
00:00:22:240,-0.02,-0.20,1.11,-0.21,0.09,0.23
00:00:22:340,-0.14,-0.12,1.10,0.01,0.00,0.19
00:00:22:440,-0.01,-0.04,1.13,-0.15,0.06,0.07
00:00:22:540,0.00,-0.28,0.87,-0.16,-0.04,0.07
00:00:22:640,-0.10,-0.22,0.88,-0.06,0.09,0.09
00:00:22:740,-0.08,0.08,1.05,-0.20,0.10,0.09
00:00:22:840,-0.00,-0.19,0.91,-0.04,-0.08,0.11
00:00:22:940,-0.16,-0.25,0.98,-0.10,0.17,0.15
00:00:23:040,-0.02,-0.13,1.05,-0.11,0.10,0.12
00:00:23:140,-0.02,-0.23,0.95,-0.06,0.05,0.04
00:00:23:240,-0.06,-0.42,0.91,-0.17,0.05,-0.03
00:00:23:340,-0.04,-0.03,1.25,-0.12,0.05,-0.08
00:00:23:440,0.08,-0.15,1.00,0.01,-0.08,-0.04
00:00:23:540,-0.04,-0.38,0.89,-0.10,-0.08,-0.05
00:00:23:640,-0.04,-0.13,0.88,-0.08,-0.16,0.00
00:00:23:740,0.01,-0.26,1.19,-0.05,0.03,0.06
00:00:23:840,-0.05,-0.33,0.82,-0.12,-0.07,0.07
00:00:23:940,-0.08,-0.21,1.09,-0.05,-0.04,0.09
00:00:24:040,-0.05,-0.10,1.18,-0.18,0.12,0.08
00:00:24:140,0.05,-0.24,0.89,-0.04,-0.04,0.06
00:00:24:240,-0.09,-0.24,0.92,-0.15,-0.07,0.02
00:00:24:340,-0.10,-0.32,1.06,-0.15,-0.10,0.02
00:00:24:440,0.00,-0.15,1.10,0.01,-0.02,0.06
00:00:24:540,0.00,-0.40,1.03,0.04,-0.01,0.06
00:00:24:640,-0.04,-0.14,1.01,-0.00,-0.09,0.09
00:00:24:740,-0.02,-0.36,1.05,-0.17,-0.04,0.03
00:00:24:840,-0.05,-0.24,0.97,-0.04,-0.12,0.06
00:00:24:940,-0.05,-0.35,1.07,-0.05,-0.12,0.02
00:00:25:040,-0.08,-0.15,1.04,-0.24,-0.09,0.05
00:00:25:140,-0.01,-0.37,0.71,-0.08,-0.24,0.10
00:00:25:240,-0.09,-0.24,0.93,-0.07,-0.08,0.13
00:00:25:340,-0.04,-0.26,1.14,-0.03,-0.01,0.22
00:00:25:440,-0.12,-0.24,1.24,-0.05,0.01,0.19
00:00:25:540,-0.04,-0.40,0.79,-0.17,-0.03,0.13
00:00:25:640,-0.04,-0.43,0.66,0.09,0.06,0.19
00:00:25:740,-0.12,-0.45,0.96,-0.21,0.09,0.12
00:00:25:840,-0.09,-0.32,0.90,0.02,-0.05,0.07
00:00:25:940,-0.01,-0.34,1.11,-0.07,0.05,0.06
00:00:26:040,0.00,-0.31,1.10,-0.16,-0.03,0.05
00:00:26:140,-0.02,-0.29,1.18,-0.02,0.10,0.09
00:00:26:240,-0.00,-0.24,1.08,-0.35,0.02,0.09
00:00:26:340,-0.06,-0.18,0.98,-0.24,-0.01,0.09
00:00:26:440,-0.08,-0.28,1.09,-0.23,0.07,0.11
00:00:26:540,-0.15,-0.33,1.06,-0.12,0.10,0.12
00:00:26:640,-0.06,-0.33,0.74,-0.08,-0.04,0.07
00:00:26:740,-0.05,-0.31,0.97,0.02,0.12,0.10
00:00:26:840,-0.09,-0.11,1.13,-0.10,0.04,0.04
00:00:26:940,-0.05,-0.34,1.09,-0.06,-0.00,0.01
00:00:27:040,-0.07,-0.32,0.99,-0.18,0.05,0.02
00:00:27:140,-0.10,-0.34,0.87,-0.13,-0.05,-0.02
00:00:27:240,-0.05,-0.25,0.87,-0.13,-0.05,-0.01
00:00:27:340,-0.07,-0.13,1.02,-0.09,-0.16,0.04
00:00:27:440,-0.06,-0.14,1.05,0.03,-0.05,0.06
00:00:27:540,-0.00,-0.19,1.04,-0.07,-0.10,0.04
00:00:27:640,-0.09,-0.28,1.01,-0.19,0.02,0.11
00:00:27:740,-0.12,-0.18,0.97,-0.07,-0.02,0.14
00:00:27:840,-0.07,-0.25,1.00,-0.26,0.07,0.12
00:00:27:940,-0.14,-0.17,1.10,-0.17,0.01,0.08
00:00:28:040,-0.14,-0.27,1.07,-0.01,0.03,0.09
00:00:28:140,-0.10,-0.37,0.83,-0.11,0.03,0.04
00:00:28:240,-0.07,-0.42,0.73,-0.04,-0.07,0.05
00:00:28:340,-0.11,-0.36,0.79,-0.16,0.03,0.07
00:00:28:440,-0.07,-0.48,0.89,-0.11,0.01,0.08
00:00:28:540,-0.09,-0.19,0.73,-0.07,-0.04,0.09
00:00:28:640,-0.03,-0.30,0.91,-0.08,-0.03,0.09
00:00:28:740,-0.07,-0.36,0.89,-0.12,-0.01,0.09
00:00:28:840,-0.08,-0.08,0.87,0.37,0.12,0.17
00:00:28:940,-0.03,-0.09,0.77,0.02,0.11,0.11
00:00:29:040,-0.00,-0.27,0.88,0.15,0.01,0.09
00:00:29:140,-0.06,-0.25,0.97,-0.11,0.08,0.08
00:00:29:240,-0.06,-0.28,0.89,-0.06,0.00,0.09
00:00:29:340,-0.06,-0.22,0.98,-0.09,0.01,0.05
00:00:29:440,-0.03,-0.11,0.97,0.12,0.03,0.08
00:00:29:540,-0.10,0.01,1.08,-0.19,0.02,0.04
00:00:29:640,-0.09,-0.01,1.07,0.03,0.06,0.08
00:00:29:740,-0.05,-0.11,1.22,-0.17,0.17,0.03
00:00:29:840,-0.04,-0.19,1.16,-0.05,-0.07,0.02
00:00:29:940,-0.01,-0.26,1.14,0.03,-0.01,0.03
00:00:30:040,-0.08,-0.28,1.22,-0.17,0.01,0.00
00:00:30:140,-0.06,-0.10,1.15,-0.02,0.01,0.03
00:00:30:240,-0.05,-0.07,1.09,-0.06,0.03,0.05
00:00:30:340,-0.09,-0.18,1.10,0.07,0.00,0.05
00:00:30:440,-0.03,-0.29,0.87,-0.01,-0.02,0.07
00:00:30:540,-0.07,-0.40,0.84,-0.13,0.05,0.03
00:00:30:640,-0.12,-0.31,0.92,-0.18,0.05,0.03
00:00:30:740,-0.06,-0.19,1.10,-0.14,0.07,0.00
00:00:30:840,-0.02,-0.13,1.14,0.03,-0.00,0.01
00:00:30:940,-0.06,-0.07,1.19,-0.11,-0.04,-0.07
00:00:31:040,-0.04,-0.28,0.97,-0.08,-0.14,-0.15
00:00:31:140,-0.03,-0.40,0.95,-0.06,-0.19,-0.07
00:00:31:240,-0.07,-0.20,1.05,-0.20,-0.18,0.02
00:00:31:340,-0.04,-0.19,1.12,-0.15,-0.16,0.09
00:00:31:440,-0.04,-0.06,1.08,-0.19,-0.06,0.14
00:00:31:540,-0.08,-0.25,0.81,0.07,-0.05,0.17
00:00:31:640,-0.09,-0.21,1.09,-0.10,0.03,0.17
00:00:31:740,-0.06,-0.11,1.20,-0.04,-0.02,0.14
00:00:31:840,-0.10,-0.24,0.99,-0.17,0.14,0.16
00:00:31:941,-0.06,-0.39,0.84,-0.05,0.07,0.12
00:00:32:040,-0.08,-0.25,1.12,-0.05,0.13,0.06
00:00:32:140,-0.04,-0.26,1.21,-0.07,-0.03,-0.03
00:00:32:240,-0.04,-0.37,0.86,-0.07,-0.06,0.00
00:00:32:340,-0.05,-0.30,1.02,-0.10,-0.05,0.02
00:00:32:440,-0.08,-0.19,1.23,-0.05,0.00,0.02
00:00:32:540,-0.03,-0.34,0.90,0.06,-0.11,0.06
00:00:32:640,-0.02,-0.23,0.96,-0.06,-0.08,0.08
00:00:32:740,-0.05,-0.11,1.04,0.04,-0.14,0.05
00:00:32:840,-0.11,-0.36,0.81,0.00,-0.10,0.07
00:00:32:940,-0.03,-0.21,1.21,-0.07,-0.10,0.07
00:00:33:040,-0.08,-0.33,1.08,-0.14,-0.08,0.07
00:00:33:140,-0.05,-0.12,0.77,-0.21,-0.16,0.08
00:00:33:240,-0.07,0.01,1.19,-0.10,-0.03,0.12
00:00:33:340,-0.05,-0.31,0.91,-0.15,-0.13,0.12
00:00:33:440,-0.06,-0.25,1.14,-0.09,-0.06,0.15
00:00:33:540,-0.04,-0.10,1.00,0.02,0.05,0.22
00:00:33:640,-0.07,-0.20,1.02,-0.04,0.06,0.20
00:00:33:740,-0.08,-0.18,1.10,-0.14,0.14,0.20
00:00:33:840,-0.09,-0.17,0.98,-0.07,0.10,0.20
00:00:33:940,-0.08,-0.11,1.28,-0.06,0.26,0.19
00:00:34:040,-0.10,-0.32,0.92,-0.17,0.10,0.07
00:00:34:140,-0.04,-0.24,0.82,-0.13,0.07,0.03
00:00:34:240,-0.05,-0.34,1.14,-0.15,0.08,0.00
00:00:34:340,-0.12,-0.35,0.99,-0.13,0.02,-0.04
00:00:34:440,-0.08,-0.45,0.97,-0.13,-0.04,-0.07
00:00:34:540,-0.04,-0.41,0.94,-0.14,0.02,-0.05
00:00:34:640,-0.02,-0.31,0.99,-0.23,-0.11,-0.06
00:00:34:740,-0.13,-0.26,0.82,-0.04,-0.16,-0.06
00:00:34:840,-0.06,-0.40,1.10,-0.02,-0.13,-0.02
00:00:34:940,-0.08,-0.49,0.92,-0.12,-0.10,0.02
00:00:35:040,-0.12,-0.38,0.89,-0.18,-0.08,0.11
00:00:35:140,-0.02,-0.27,1.07,-0.05,-0.05,0.07
00:00:35:240,-0.07,-0.16,0.96,0.03,-0.04,0.10
00:00:35:340,-0.07,-0.15,0.89,0.22,-0.06,0.12
00:00:35:440,-0.07,-0.29,0.86,0.08,0.04,0.09
00:00:35:540,-0.07,-0.33,1.10,0.09,0.07,0.08
00:00:35:640,-0.04,-0.02,1.16,-0.06,-0.05,0.07
00:00:35:740,-0.11,-0.34,0.97,-0.20,0.02,0.09
00:00:35:840,-0.07,-0.18,0.98,-0.20,0.04,0.10
00:00:35:940,-0.07,-0.17,1.10,-0.13,-0.00,0.09
00:00:36:040,-0.05,-0.29,0.97,-0.08,-0.04,0.08
00:00:36:140,-0.07,-0.10,1.07,0.01,-0.04,0.03
00:00:36:240,-0.04,-0.11,1.09,-0.12,0.03,0.10
00:00:36:340,-0.13,-0.39,0.86,-0.06,0.09,0.15
00:00:36:441,-0.04,-0.32,0.94,-0.13,0.07,0.04
00:00:36:540,-0.05,-0.31,0.92,-0.07,0.02,0.01
00:00:36:640,-0.13,-0.22,1.00,-0.01,0.06,0.03
00:00:36:740,-0.04,-0.19,1.12,-0.13,0.06,0.02
00:00:36:840,-0.09,-0.19,0.86,0.05,0.06,0.01
00:00:36:940,-0.08,-0.06,1.09,-0.08,0.04,-0.02
00:00:37:040,-0.06,-0.20,1.02,-0.09,0.02,-0.05
00:00:37:140,-0.10,-0.31,0.94,-0.03,-0.01,-0.02
00:00:37:240,-0.07,-0.14,0.90,0.01,-0.07,-0.02
00:00:37:340,-0.06,0.07,0.95,0.03,-0.05,-0.00
00:00:37:440,-0.04,-0.19,1.04,-0.10,0.07,0.00
00:00:37:540,-0.03,-0.30,1.05,-0.05,-0.08,-0.09
00:00:37:640,-0.01,-0.33,1.06,-0.22,-0.06,-0.11
00:00:37:740,-0.10,-0.25,1.17,-0.15,-0.05,-0.02
00:00:37:840,-0.09,-0.16,1.14,-0.03,-0.04,-0.01
00:00:37:940,-0.07,-0.31,0.80,-0.20,-0.04,0.02
00:00:38:040,-0.08,-0.22,1.01,-0.07,-0.06,0.01
00:00:38:140,-0.09,-0.35,0.95,-0.09,-0.05,-0.02
00:00:38:240,-0.06,-0.37,1.00,-0.10,-0.03,-0.03
00:00:38:340,-0.06,-0.34,0.85,-0.15,-0.06,-0.00
00:00:38:440,-0.03,-0.38,1.13,-0.05,-0.01,0.04
00:00:38:540,-0.14,-0.15,1.09,-0.08,-0.12,0.04
00:00:38:640,-0.10,-0.37,1.05,-0.15,-0.03,0.02
00:00:38:740,-0.01,-0.20,1.06,-0.16,-0.01,0.04
00:00:38:840,-0.09,-0.19,0.87,-0.06,-0.01,0.09
00:00:38:940,-0.02,-0.17,0.96,-0.13,0.04,0.10
00:00:39:040,-0.04,-0.21,0.86,-0.05,0.04,0.12
