TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:02:832,-0.09,-0.11,1.11,-0.17,0.07,-0.16
00:00:02:932,-0.07,-0.14,1.02,-0.15,-0.13,-0.29
00:00:03:032,-0.00,-0.20,1.03,-0.11,-0.06,-0.29
00:00:03:132,-0.07,-0.14,1.20,-0.09,-0.01,-0.19
00:00:03:232,-0.09,-0.15,1.25,-0.12,-0.03,-0.15
00:00:03:332,-0.09,-0.04,1.01,-0.16,-0.13,-0.18
00:00:03:432,0.01,-0.18,0.91,-0.08,-0.16,-0.19
00:00:03:532,-0.07,-0.59,1.37,-0.39,-0.01,-0.16
00:00:03:632,-0.01,-0.41,0.98,-0.10,-0.14,-0.10
00:00:03:732,0.03,-0.23,0.89,-0.07,0.03,-0.05
00:00:03:832,-0.08,-0.22,0.93,-0.16,-0.01,-0.03
00:00:03:932,-0.05,-0.19,1.06,-0.12,-0.16,-0.10
00:00:04:032,0.06,-0.27,1.01,0.01,-0.19,-0.09
00:00:04:132,-0.02,-0.35,1.07,-0.11,-0.07,-0.04
00:00:04:232,0.04,-0.32,0.93,-0.10,-0.14,0.01
00:00:04:332,0.02,-0.33,1.01,-0.11,-0.12,0.03
00:00:04:432,0.09,-0.22,1.16,-0.08,-0.17,0.01
00:00:04:532,0.18,-0.18,1.00,-0.15,-0.18,0.04
00:00:04:632,0.15,0.03,1.11,-0.09,0.06,0.10
00:00:04:732,0.12,0.02,1.03,-0.03,0.04,0.14
00:00:04:832,0.05,-0.03,0.94,-0.10,0.24,0.17
00:00:04:932,0.03,-0.21,1.01,0.08,0.23,0.23
00:00:05:032,0.00,-0.14,1.13,-0.34,0.21,0.13
00:00:05:132,-0.08,0.13,1.17,-0.12,0.15,0.16
00:00:05:232,-0.05,-0.02,1.24,0.09,0.28,0.26
00:00:05:332,-0.06,-0.20,1.04,-0.06,0.21,0.26
00:00:05:432,-0.08,-0.22,0.97,-0.28,0.16,0.03
00:00:05:532,-0.12,-0.13,1.03,-0.21,0.16,-0.12
00:00:05:632,-0.02,-0.23,1.21,-0.26,0.12,-0.18
00:00:05:732,0.02,-0.02,1.08,-0.13,0.01,-0.34
00:00:05:832,0.01,0.10,1.20,-0.11,-0.04,-0.40
00:00:05:932,0.03,-0.04,1.24,-0.14,-0.03,-0.40
00:00:06:032,0.04,-0.10,1.09,0.05,-0.06,-0.31
00:00:06:132,-0.04,-0.21,1.06,-0.14,-0.11,-0.15
00:00:06:232,0.02,-0.17,0.85,-0.30,-0.02,-0.05
00:00:06:332,-0.10,-0.26,1.07,-0.38,0.12,-0.05
00:00:06:432,-0.01,-0.17,0.99,-0.11,-0.10,-0.16
00:00:06:532,-0.03,-0.53,1.16,-0.43,-0.17,-0.24
00:00:06:632,-0.03,-0.36,1.35,-0.21,-0.17,-0.11
00:00:06:732,-0.03,0.13,1.12,0.10,-0.11,0.06
00:00:06:832,-0.02,0.01,1.04,0.06,0.00,0.15
00:00:06:932,-0.13,0.00,1.30,-0.03,0.08,0.24
00:00:07:032,-0.16,-0.08,0.96,-0.05,-0.03,0.17
00:00:07:132,-0.06,-0.06,1.14,-0.30,-0.13,0.01
00:00:07:232,-0.05,-0.12,0.95,-0.15,-0.09,0.10
00:00:07:332,-0.04,-0.16,0.96,-0.19,-0.01,0.12
00:00:07:432,-0.07,-0.18,0.87,-0.15,0.01,0.24
00:00:07:532,-0.08,-0.19,0.97,-0.21,0.08,0.19
00:00:07:632,0.02,0.05,1.17,-0.13,-0.03,0.03
00:00:07:732,-0.14,-0.23,1.01,-0.10,0.01,0.04
00:00:07:832,-0.07,-0.13,1.03,-0.02,0.04,0.13
00:00:07:932,-0.02,-0.02,1.02,-0.12,0.09,0.14
00:00:08:032,-0.13,-0.09,0.99,-0.14,0.13,0.17
00:00:08:132,-0.10,-0.25,0.93,-0.08,0.12,0.07
00:00:08:232,-0.09,-0.24,0.85,-0.06,-0.05,0.01
00:00:08:332,-0.05,-0.22,0.86,-0.11,0.02,0.04
00:00:08:432,-0.03,-0.19,0.92,-0.10,0.06,-0.02
00:00:08:532,-0.07,-0.21,1.03,-0.13,-0.02,-0.12
00:00:08:632,-0.06,-0.21,0.88,-0.04,-0.09,-0.20
00:00:08:732,-0.05,0.02,1.14,-0.09,-0.11,-0.15
00:00:08:832,-0.09,-0.09,1.05,-0.05,-0.04,-0.01
00:00:08:932,-0.12,-0.23,0.90,-0.08,-0.08,0.01
00:00:09:032,-0.05,0.20,1.17,-0.14,-0.03,0.01
00:00:09:132,-0.12,-0.26,0.94,-0.07,-0.00,0.02
00:00:09:232,-0.04,0.03,1.15,-0.12,-0.05,0.07
00:00:09:332,-0.06,-0.14,0.92,-0.06,-0.13,0.04
00:00:09:432,-0.04,-0.01,1.27,-0.07,-0.03,0.01
00:00:09:533,-0.03,-0.17,1.14,-0.13,0.02,0.00
00:00:09:632,-0.06,-0.17,0.86,-0.11,-0.14,0.00
00:00:09:732,0.02,-0.03,1.06,-0.09,-0.17,0.03
00:00:09:832,-0.08,-0.06,1.08,-0.12,-0.05,0.13
00:00:09:932,-0.08,-0.26,0.94,-0.06,0.03,0.20
00:00:10:032,-0.01,-0.01,1.18,-0.06,0.08,0.19
00:00:10:132,-0.03,-0.14,1.07,-0.18,0.09,0.12
00:00:10:232,-0.07,-0.32,0.94,-0.09,0.03,0.13
00:00:10:332,0.01,-0.06,1.15,-0.18,0.07,0.14
00:00:10:432,-0.10,-0.22,0.91,-0.16,0.07,0.18
00:00:10:532,-0.00,-0.22,1.08,-0.08,0.17,0.16
00:00:10:632,-0.04,-0.02,1.17,-0.19,0.17,0.06
00:00:10:732,-0.07,-0.23,0.93,-0.14,0.22,-0.03
00:00:10:832,0.00,0.02,1.14,-0.02,0.10,-0.10
00:00:10:932,-0.09,-0.13,0.90,-0.11,0.03,-0.14
00:00:11:032,0.05,-0.13,1.08,-0.03,-0.06,-0.17
00:00:11:132,-0.01,-0.16,1.01,-0.15,-0.04,-0.17
00:00:11:232,-0.05,-0.33,0.91,-0.09,-0.14,-0.16
00:00:11:332,-0.03,-0.07,1.16,-0.09,-0.21,-0.13
00:00:11:432,-0.08,-0.32,0.95,-0.14,-0.17,-0.10
00:00:11:532,0.03,-0.10,1.10,-0.10,-0.13,-0.02
00:00:11:632,-0.04,-0.10,1.11,-0.15,-0.03,0.03
00:00:11:732,-0.10,-0.27,0.85,-0.08,-0.07,0.06
00:00:11:832,-0.02,-0.03,1.15,-0.01,-0.00,0.07
00:00:11:932,-0.09,-0.18,0.93,-0.06,0.02,0.07
00:00:12:032,-0.05,-0.20,1.03,-0.10,0.02,0.06
00:00:12:132,-0.07,0.15,1.11,-0.12,-0.00,0.06
00:00:12:232,-0.11,-0.28,0.81,-0.11,0.11,0.05
00:00:12:332,-0.04,-0.26,0.97,-0.02,0.08,0.02
00:00:12:432,-0.01,-0.08,1.20,-0.06,0.12,-0.01
00:00:12:532,-0.07,-0.28,0.93,-0.05,0.11,0.00
00:00:12:632,0.01,0.02,1.16,-0.01,0.02,-0.01
00:00:12:732,-0.07,-0.10,0.97,-0.12,0.07,-0.04
00:00:12:832,-0.04,-0.40,0.93,-0.39,-0.05,-0.04
00:00:12:932,0.01,-0.08,1.12,-0.18,-0.02,-0.05
00:00:13:032,-0.11,-0.38,1.15,-0.21,0.12,-0.06
00:00:13:132,-0.02,-0.06,0.94,-0.01,-0.15,-0.07
00:00:13:232,-0.05,-0.05,0.92,-0.14,-0.04,-0.02
00:00:13:332,-0.10,-0.35,0.85,-0.20,0.00,0.03
00:00:13:432,-0.04,-0.23,1.06,-0.11,0.04,-0.03
00:00:13:532,-0.03,-0.17,0.88,-0.11,-0.01,-0.08
00:00:13:632,-0.02,-0.26,0.93,0.03,-0.01,-0.06
00:00:13:732,-0.09,0.10,1.17,-0.16,-0.02,-0.04
00:00:13:832,-0.11,-0.25,0.84,-0.06,-0.03,-0.06
00:00:13:932,-0.05,-0.26,0.97,-0.09,0.04,-0.07
00:00:14:032,-0.06,-0.00,1.05,-0.02,0.06,-0.07
00:00:14:132,-0.12,-0.29,0.93,0.01,0.02,-0.05
00:00:14:230,0.00,-0.03,1.10,-0.14,-0.06,-0.05
00:00:14:332,-0.04,-0.16,1.23,-0.13,0.02,-0.12
00:00:14:432,-0.09,-0.23,0.81,0.02,-0.08,-0.12
00:00:14:532,0.02,-0.19,1.01,0.06,-0.12,-0.08
00:00:14:632,-0.10,-0.27,0.93,-0.20,-0.12,-0.09
00:00:14:732,-0.03,-0.33,0.96,-0.16,-0.12,-0.04
00:00:14:832,-0.04,0.08,1.19,-0.15,-0.03,0.00
00:00:14:932,-0.06,-0.19,0.93,-0.12,0.02,0.04
00:00:15:032,-0.10,-0.21,0.88,-0.09,0.01,0.01
00:00:15:132,-0.01,-0.15,1.12,-0.06,-0.01,-0.02
00:00:15:232,-0.08,-0.30,0.92,-0.12,-0.01,-0.06
00:00:15:332,0.02,-0.23,1.04,-0.08,0.01,0.02
00:00:15:432,-0.06,-0.13,1.12,-0.22,0.08,0.03
00:00:15:532,-0.11,-0.32,0.88,-0.16,0.02,-0.03
00:00:15:632,-0.01,-0.08,1.06,-0.08,0.01,-0.05
00:00:15:732,-0.10,-0.34,1.04,-0.12,0.02,-0.05
00:00:15:832,-0.06,-0.37,0.90,-0.12,-0.09,-0.05
00:00:15:932,-0.05,-0.06,1.23,-0.04,0.01,-0.00
00:00:16:032,-0.08,-0.29,0.82,-0.03,0.06,0.02
00:00:16:132,-0.08,-0.20,1.02,-0.03,0.04,-0.00
00:00:16:232,0.00,-0.12,1.13,-0.12,0.06,-0.07
00:00:16:332,-0.08,-0.35,0.95,-0.06,-0.00,-0.09
00:00:16:432,-0.01,-0.04,1.09,-0.06,-0.08,-0.04
00:00:16:532,-0.06,-0.31,0.95,-0.23,0.00,0.02
00:00:16:632,-0.03,-0.32,1.01,-0.19,-0.02,-0.00
00:00:16:732,-0.01,-0.07,1.14,-0.07,-0.00,0.01
00:00:16:832,-0.08,-0.27,0.78,-0.10,-0.05,0.01
00:00:16:932,-0.03,-0.01,1.13,-0.05,-0.04,0.02
00:00:17:032,-0.05,-0.20,0.95,-0.03,0.06,0.03
00:00:17:132,-0.05,-0.28,0.98,0.11,0.02,0.01
00:00:17:232,-0.02,-0.17,1.00,-0.11,0.04,-0.00
00:00:17:332,-0.09,-0.38,0.87,-0.09,0.00,0.03
00:00:17:432,0.00,-0.06,1.08,0.05,0.06,0.01
00:00:17:532,-0.04,-0.46,0.75,-0.07,0.11,0.05
00:00:17:632,0.02,-0.21,1.11,-0.12,0.10,-0.00
00:00:17:732,-0.03,-0.36,0.85,-0.08,0.01,-0.04
00:00:17:832,-0.03,-0.15,0.88,-0.08,0.04,-0.04
00:00:17:932,-0.02,-0.18,1.00,-0.08,-0.03,-0.06
00:00:18:032,-0.07,-0.31,0.80,0.01,-0.12,-0.08
00:00:18:132,-0.04,-0.02,1.29,-0.07,-0.02,-0.09
00:00:18:232,-0.05,-0.34,0.77,-0.03,-0.08,-0.06
00:00:18:332,0.01,-0.18,1.14,-0.24,-0.08,-0.03
00:00:18:432,-0.10,-0.24,0.84,-0.20,-0.15,0.01
00:00:18:532,-0.03,-0.05,1.21,-0.14,0.03,0.07
00:00:18:632,-0.04,-0.12,1.05,0.08,0.05,0.09
00:00:18:732,-0.09,-0.39,0.76,-0.15,0.02,0.02
00:00:18:832,0.03,-0.23,1.15,-0.15,0.09,0.04
00:00:18:932,-0.06,-0.26,1.10,-0.16,0.11,0.04
00:00:19:032,-0.12,-0.22,0.91,-0.05,-0.01,-0.01
00:00:19:132,0.01,-0.16,1.07,-0.11,-0.01,0.01
00:00:19:232,-0.04,0.12,1.04,-0.04,0.01,0.02
00:00:19:332,-0.08,-0.28,1.06,-0.03,0.17,-0.01
00:00:19:432,-0.10,-0.45,0.96,-0.29,-0.03,-0.08
00:00:19:532,-0.05,-0.31,0.90,-0.24,-0.14,-0.10
00:00:19:632,-0.01,-0.13,0.96,-0.03,-0.12,-0.02
00:00:19:732,-0.06,-0.27,1.05,-0.06,0.08,0.10
00:00:19:832,-0.08,-0.23,0.98,-0.13,0.13,0.09
00:00:19:932,-0.10,-0.26,0.93,-0.10,-0.00,0.02
00:00:20:032,-0.13,-0.30,0.95,-0.03,0.09,0.04
00:00:20:132,-0.05,-0.24,0.84,-0.12,-0.00,-0.08
00:00:20:232,-0.01,-0.25,0.90,0.02,-0.06,-0.06
00:00:20:332,0.03,-0.14,1.04,-0.15,-0.02,-0.05
00:00:20:432,0.07,-0.19,0.98,0.09,-0.11,-0.08
00:00:20:532,0.04,-0.01,1.13,-0.13,-0.17,-0.11
00:00:20:632,0.03,-0.13,1.25,0.28,0.10,-0.01
00:00:20:732,-0.02,-0.34,1.18,-0.18,-0.10,-0.05
00:00:20:832,0.00,-0.17,0.94,-0.02,-0.03,0.05
00:00:20:932,0.03,-0.30,0.95,-0.18,-0.14,0.02
00:00:21:032,-0.13,-0.35,1.04,-0.14,0.03,0.02
00:00:21:132,-0.11,-0.29,0.93,0.00,-0.05,-0.03
00:00:21:232,-0.11,-0.14,1.05,-0.14,-0.03,0.05
00:00:21:332,-0.06,0.05,0.99,-0.02,0.03,0.04
00:00:21:432,0.04,-0.25,1.07,-0.02,0.09,0.06
00:00:21:532,-0.11,-0.42,1.10,-0.05,0.08,0.02
00:00:21:632,-0.11,-0.26,0.90,-0.18,0.02,-0.01
00:00:21:732,-0.10,-0.12,1.05,-0.15,0.07,0.01
00:00:21:832,-0.02,-0.02,1.08,-0.15,0.05,-0.02
00:00:21:932,0.00,-0.44,0.82,-0.08,0.11,-0.02
00:00:22:032,-0.06,-0.13,0.99,-0.02,-0.12,-0.04
00:00:22:132,-0.07,0.08,1.01,-0.07,-0.07,-0.08
00:00:22:232,-0.01,-0.28,0.97,-0.01,0.01,-0.03
00:00:22:332,-0.06,-0.26,0.97,-0.21,0.04,-0.03
00:00:22:432,-0.07,0.11,1.19,-0.10,-0.08,-0.05
00:00:22:532,-0.05,-0.33,1.04,0.06,0.15,0.03
00:00:22:632,-0.08,-0.16,0.90,-0.05,0.05,-0.02
00:00:22:732,-0.00,-0.28,0.97,0.00,0.02,-0.04
00:00:22:832,-0.12,-0.21,1.00,-0.19,0.00,-0.08
00:00:22:932,0.02,-0.17,1.10,-0.04,0.05,0.00
00:00:23:032,-0.06,-0.03,1.01,-0.08,0.03,-0.01
00:00:23:132,-0.01,-0.14,1.23,-0.25,0.06,-0.03
00:00:23:232,-0.06,-0.15,0.79,-0.16,-0.08,-0.06
00:00:23:332,-0.01,-0.04,0.94,-0.07,0.04,-0.05
00:00:23:432,-0.08,0.04,1.07,-0.01,-0.02,-0.06
00:00:23:533,-0.03,-0.28,1.06,0.09,-0.01,0.00
00:00:23:632,-0.05,-0.05,1.15,-0.10,-0.11,-0.04
00:00:23:732,-0.04,-0.19,1.03,-0.08,-0.07,-0.02
00:00:23:832,-0.01,-0.24,0.88,-0.04,-0.04,0.01
00:00:23:932,-0.13,0.15,0.93,-0.09,0.03,0.04
00:00:24:032,-0.03,-0.32,1.03,-0.16,0.08,0.05
00:00:24:132,0.01,-0.01,0.83,-0.01,-0.04,0.03
00:00:24:232,-0.14,-0.04,1.02,-0.16,0.16,0.05
00:00:24:332,-0.05,-0.49,0.94,0.01,0.10,0.04
00:00:24:432,-0.05,-0.18,0.95,-0.07,0.04,-0.02
00:00:24:532,-0.12,0.03,1.15,-0.05,-0.03,-0.05
00:00:24:632,-0.08,-0.34,0.85,-0.07,-0.00,-0.04
00:00:24:732,0.01,-0.19,1.05,-0.06,-0.03,-0.02
00:00:24:832,-0.09,-0.06,1.14,-0.04,-0.04,-0.02
00:00:24:932,-0.04,-0.18,1.02,-0.00,0.05,0.01
00:00:25:032,-0.07,-0.38,1.01,-0.02,0.09,0.05
00:00:25:132,-0.04,0.00,1.16,0.00,0.05,0.03
00:00:25:232,-0.14,-0.01,1.11,0.03,0.13,0.00
00:00:25:332,-0.04,-0.34,1.06,-0.08,-0.03,-0.03
00:00:25:432,-0.02,-0.15,0.94,-0.14,-0.01,-0.03
00:00:25:532,-0.06,0.02,0.98,-0.23,0.02,-0.06
00:00:25:632,-0.06,-0.23,0.83,-0.23,0.02,-0.09
00:00:25:732,-0.03,-0.31,0.89,-0.05,-0.00,-0.05
00:00:25:832,-0.03,-0.11,1.12,-0.14,-0.03,-0.04
00:00:25:932,-0.12,-0.10,1.00,-0.14,-0.01,-0.04
00:00:26:032,-0.02,-0.20,0.96,-0.06,-0.06,-0.04
00:00:26:132,-0.06,-0.23,1.04,-0.14,-0.07,-0.02
00:00:26:232,-0.05,-0.27,1.00,-0.13,0.01,0.00
00:00:26:332,-0.02,-0.12,1.11,-0.10,-0.01,-0.00
00:00:26:432,-0.11,0.01,1.04,0.14,0.01,0.01
00:00:26:532,-0.11,-0.23,0.97,-0.05,0.02,-0.02
00:00:26:632,-0.07,-0.41,0.85,-0.07,0.06,-0.00
00:00:26:732,0.02,-0.25,1.03,-0.11,0.03,-0.02
00:00:26:832,-0.05,0.02,1.01,-0.04,0.04,-0.04
00:00:26:932,-0.09,0.05,1.11,-0.03,-0.02,-0.06
00:00:27:032,-0.10,-0.14,0.97,-0.12,-0.02,-0.04
00:00:27:132,-0.07,-0.25,0.90,-0.09,-0.01,-0.05
00:00:27:232,-0.06,-0.38,1.02,-0.05,-0.04,-0.05
00:00:27:332,-0.04,-0.03,0.84,0.19,-0.03,-0.01
00:00:27:432,-0.09,-0.24,1.20,-0.18,0.10,-0.03
00:00:27:532,-0.03,-0.06,0.88,0.10,-0.06,-0.02
00:00:27:632,-0.07,-0.08,1.14,0.06,0.08,0.01
00:00:27:732,-0.06,-0.28,1.24,-0.27,-0.06,-0.03
00:00:27:832,-0.02,-0.30,0.98,-0.00,-0.03,0.01
00:00:27:932,-0.01,-0.17,0.93,0.09,-0.01,-0.00
00:00:28:032,-0.05,-0.14,1.30,0.09,0.07,0.02
00:00:28:132,-0.04,-0.19,1.12,-0.12,-0.06,-0.04
00:00:28:232,-0.10,-0.03,1.03,-0.31,-0.10,-0.07
00:00:28:332,-0.09,-0.34,0.98,-0.33,-0.02,-0.03
00:00:28:432,-0.01,-0.48,0.77,0.11,-0.01,0.03
00:00:28:532,-0.06,-0.43,1.19,0.01,0.08,0.01
00:00:28:632,-0.06,-0.08,1.19,-0.14,0.05,0.02
00:00:28:732,-0.04,-0.25,0.80,-0.09,-0.02,-0.02
00:00:28:832,-0.01,-0.13,1.03,-0.11,0.05,0.00
00:00:28:932,-0.09,0.03,1.06,-0.09,-0.05,-0.07
00:00:29:032,-0.09,-0.34,0.98,-0.18,0.03,-0.02
00:00:29:132,-0.07,-0.03,0.92,-0.08,-0.04,0.01
00:00:29:232,-0.01,-0.06,0.77,0.06,-0.01,0.03
00:00:29:332,-0.09,-0.21,1.23,-0.03,0.14,0.05
00:00:29:432,-0.07,0.11,0.88,0.06,-0.02,-0.01
00:00:29:532,-0.05,-0.39,1.01,-0.17,0.04,0.02
00:00:29:632,-0.09,-0.35,0.80,-0.07,-0.05,-0.00
00:00:29:732,-0.02,-0.41,0.88,-0.07,0.00,-0.00
00:00:29:832,-0.04,-0.31,1.09,-0.06,0.03,0.02
00:00:29:932,-0.06,-0.28,0.92,-0.07,0.08,0.00
00:00:30:032,-0.05,-0.24,1.11,-0.18,0.10,0.00
00:00:30:132,0.04,-0.36,0.80,-0.06,0.00,-0.01
00:00:30:232,-0.08,-0.37,0.87,-0.13,0.03,-0.02
00:00:30:332,-0.05,-0.33,0.92,-0.13,-0.07,-0.07
00:00:30:432,-0.05,-0.36,0.99,-0.14,-0.04,-0.04
00:00:30:532,-0.03,-0.23,0.88,0.02,-0.06,-0.02
00:00:30:632,-0.07,-0.23,0.99,-0.09,-0.05,-0.04
00:00:30:732,-0.06,-0.35,0.85,-0.13,-0.06,-0.00
00:00:30:832,-0.15,-0.34,0.76,-0.11,0.01,-0.01
00:00:30:932,-0.08,-0.04,1.10,-0.16,0.02,-0.02
00:00:31:032,-0.05,-0.04,1.09,-0.15,0.06,-0.01
00:00:31:132,-0.09,-0.23,0.87,-0.18,-0.02,-0.05
00:00:31:232,-0.03,-0.12,1.20,-0.21,0.06,-0.05
00:00:31:332,-0.00,-0.17,0.84,0.09,-0.00,-0.03
00:00:31:432,-0.06,-0.23,1.13,-0.07,0.02,-0.05
00:00:31:532,-0.05,-0.31,0.77,-0.07,-0.20,-0.07
00:00:31:632,-0.11,-0.15,1.03,-0.06,0.00,-0.02
00:00:31:732,-0.07,-0.28,0.86,-0.09,0.02,0.02
00:00:31:832,-0.05,-0.15,1.21,-0.28,0.01,-0.01
00:00:31:933,-0.07,-0.29,0.69,-0.13,-0.02,0.00
00:00:32:032,-0.01,0.02,1.01,-0.03,0.03,0.02
00:00:32:132,-0.13,-0.26,0.95,-0.14,0.03,-0.03
00:00:32:232,-0.04,-0.12,1.25,-0.10,-0.06,-0.05
00:00:32:332,-0.04,-0.14,0.92,-0.10,-0.01,-0.02
00:00:32:432,-0.14,-0.30,0.85,0.03,0.11,0.04
00:00:32:532,-0.03,0.03,0.97,-0.08,-0.02,-0.05
00:00:32:632,-0.09,-0.28,1.19,-0.12,-0.01,-0.12
00:00:32:732,-0.03,-0.18,0.84,0.02,-0.15,-0.08
00:00:32:832,0.01,-0.22,1.26,-0.18,0.04,-0.04
00:00:32:932,-0.02,-0.13,1.13,-0.07,-0.05,-0.02
00:00:33:032,-0.11,-0.30,0.78,-0.13,-0.10,0.02
00:00:33:132,-0.12,-0.33,0.90,-0.10,0.03,0.03
00:00:33:232,-0.01,-0.11,1.06,-0.09,0.04,0.04
00:00:33:332,-0.01,-0.13,1.18,-0.15,0.01,-0.04
00:00:33:432,-0.08,-0.16,0.99,-0.05,-0.01,-0.01
00:00:33:532,-0.08,-0.33,0.92,0.01,-0.05,-0.01
00:00:33:632,-0.05,-0.25,1.13,0.06,0.08,0.05
00:00:33:732,-0.01,-0.04,1.12,-0.12,0.11,-0.02
00:00:33:832,-0.02,-0.24,1.22,-0.30,0.03,-0.09
00:00:33:932,-0.06,-0.07,0.63,-0.02,-0.10,-0.01
00:00:34:032,-0.04,-0.25,1.13,-0.14,0.11,0.01
00:00:34:132,-0.08,-0.25,1.28,-0.26,0.06,0.03
00:00:34:232,-0.13,-0.34,0.80,-0.07,-0.02,-0.03
00:00:34:332,-0.07,-0.12,1.09,-0.01,0.03,-0.02
00:00:34:432,-0.10,-0.34,0.95,-0.08,0.09,-0.07
00:00:34:532,-0.03,-0.13,1.19,-0.13,0.01,-0.09
00:00:34:632,-0.05,-0.30,0.82,-0.08,-0.06,-0.07
00:00:34:732,-0.04,-0.10,1.13,-0.16,-0.03,-0.06
00:00:34:832,-0.07,-0.40,0.98,0.02,0.01,-0.03
00:00:34:932,-0.08,-0.29,0.94,-0.02,-0.06,-0.06
00:00:35:032,-0.07,-0.19,1.26,-0.10,-0.07,-0.08
00:00:35:132,-0.06,-0.37,0.88,-0.08,-0.07,-0.04
00:00:35:232,-0.10,-0.26,0.86,-0.16,-0.06,-0.06
00:00:35:332,-0.06,-0.17,1.09,-0.11,-0.12,-0.03
00:00:35:432,-0.03,-0.21,1.00,-0.16,-0.06,-0.00
00:00:35:532,-0.11,-0.23,0.94,-0.03,0.04,0.06
00:00:35:632,-0.07,-0.19,1.04,-0.11,0.01,0.06
00:00:35:732,-0.05,-0.18,1.01,-0.06,0.01,0.04
00:00:35:832,-0.04,-0.33,0.88,-0.10,0.05,-0.03
00:00:35:932,-0.03,-0.14,0.97,-0.10,-0.05,-0.04
00:00:36:032,-0.04,-0.16,1.06,-0.10,-0.01,0.05
00:00:36:132,-0.11,-0.23,0.87,0.02,0.02,0.03
00:00:36:232,-0.06,-0.04,1.16,-0.09,-0.00,-0.01
00:00:36:332,-0.07,-0.32,0.97,-0.06,0.02,0.01
00:00:36:433,-0.11,-0.25,0.95,-0.06,0.13,0.04
00:00:36:533,-0.04,-0.14,1.11,-0.02,0.05,0.01
00:00:36:632,-0.10,-0.30,0.90,-0.09,-0.01,-0.07
00:00:36:732,-0.01,-0.13,1.12,0.01,0.09,-0.04
00:00:36:832,-0.00,-0.46,1.00,-0.22,0.07,-0.01
00:00:36:932,-0.07,-0.32,0.97,-0.25,-0.00,-0.07
00:00:37:032,-0.01,-0.16,0.86,0.03,0.05,0.04
00:00:37:132,-0.13,-0.32,1.12,-0.01,0.10,0.01
00:00:37:232,-0.06,-0.07,1.07,0.08,0.03,-0.01
00:00:37:332,0.02,-0.33,0.62,-0.04,0.03,-0.02
00:00:37:432,-0.02,-0.07,1.02,-0.15,-0.02,-0.08
00:00:37:532,-0.07,-0.45,0.92,-0.05,0.02,-0.06
00:00:37:632,-0.03,-0.12,1.20,-0.15,-0.06,-0.09
00:00:37:732,-0.08,-0.29,0.82,-0.09,-0.13,-0.06
00:00:37:832,-0.01,-0.10,0.97,-0.08,-0.09,-0.07
00:00:37:932,-0.04,-0.39,0.89,-0.08,-0.05,-0.03
00:00:38:032,-0.04,-0.12,1.23,-0.07,-0.11,-0.03
00:00:38:132,-0.06,-0.32,0.79,-0.06,-0.11,0.01
00:00:38:232,-0.01,-0.08,1.11,-0.16,-0.05,0.06
00:00:38:332,-0.09,-0.30,0.99,-0.12,-0.03,0.06
00:00:38:432,-0.10,-0.03,1.28,-0.13,0.10,0.08
00:00:38:532,-0.08,-0.24,1.04,-0.14,0.19,0.06
00:00:38:632,-0.10,-0.33,0.70,-0.06,0.06,0.03
00:00:38:732,-0.02,-0.11,1.06,-0.05,0.09,0.06
00:00:38:832,-0.05,-0.17,1.23,-0.26,0.13,-0.07
