TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:00:332,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:00:432,0.22,-0.17,1.00,-0.10,0.00,-0.02
00:00:00:532,0.22,-0.17,1.01,-0.09,0.00,-0.02
00:00:00:632,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:00:732,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:00:833,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:00:932,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:01:032,0.22,-0.17,1.01,-0.09,0.00,-0.02
00:00:01:132,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:01:232,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:01:332,0.22,-0.17,1.00,-0.10,0.00,-0.02
00:00:01:432,0.22,-0.18,1.01,-0.09,0.01,-0.02
00:00:01:532,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:01:633,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:01:732,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:01:833,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:01:932,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:02:033,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:02:133,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:02:232,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:02:332,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:02:430,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:02:532,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:02:632,0.22,-0.17,1.01,-0.09,0.00,-0.02
00:00:02:732,0.23,-0.17,1.00,-0.10,0.00,-0.02
00:00:02:832,0.22,-0.18,1.00,-0.10,0.01,-0.02
00:00:02:932,0.22,-0.17,1.01,-0.09,0.00,-0.02
00:00:03:032,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:03:132,0.22,-0.17,1.01,-0.10,0.00,-0.01
00:00:03:232,0.23,-0.17,1.00,-0.09,-0.01,-0.02
00:00:03:332,0.23,-0.17,1.01,-0.10,0.01,-0.02
00:00:03:432,0.21,-0.18,1.00,-0.10,0.00,-0.01
00:00:03:532,0.23,-0.17,1.01,-0.09,0.00,-0.02
00:00:03:632,0.22,-0.18,1.00,-0.10,0.01,-0.01
00:00:03:732,0.22,-0.17,1.01,-0.09,-0.01,-0.02
00:00:03:832,0.23,-0.17,1.00,-0.10,0.01,-0.02
00:00:03:932,0.22,-0.18,1.01,-0.09,0.01,-0.02
00:00:04:032,0.22,-0.17,1.00,-0.09,-0.00,-0.02
00:00:04:132,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:04:232,0.22,-0.17,1.01,-0.09,-0.00,-0.01
00:00:04:332,0.23,-0.17,1.00,-0.10,-0.00,-0.02
00:00:04:432,0.23,-0.18,1.01,-0.10,0.01,-0.01
00:00:04:532,0.23,-0.17,1.00,-0.09,0.01,-0.02
00:00:04:632,0.22,-0.17,1.01,-0.10,0.01,-0.01
00:00:04:732,0.22,-0.18,1.00,-0.09,-0.00,-0.02
00:00:04:832,0.23,-0.17,1.01,-0.10,0.01,-0.02
00:00:04:932,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:05:032,0.22,-0.18,1.00,-0.09,-0.00,-0.02
00:00:05:132,0.23,-0.17,1.00,-0.10,0.01,-0.02
00:00:05:232,0.22,-0.18,1.01,-0.09,0.01,-0.02
00:00:05:332,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:05:432,0.23,-0.17,1.01,-0.09,0.01,-0.02
00:00:05:532,0.22,-0.17,1.01,-0.09,0.00,-0.02
00:00:05:632,0.23,-0.17,1.01,-0.09,0.00,-0.02
00:00:05:732,0.22,-0.17,1.00,-0.10,0.01,-0.02
00:00:05:832,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:05:932,0.23,-0.17,1.00,-0.09,0.01,-0.02
00:00:06:032,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:06:132,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:06:232,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:06:333,0.22,-0.17,1.01,-0.09,0.00,-0.02
00:00:06:432,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:06:532,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:06:632,0.22,-0.17,1.02,-0.09,-0.00,-0.02
00:00:06:732,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:06:833,0.22,-0.18,1.00,-0.10,-0.01,-0.02
