TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:08:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:08:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:08:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:09:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:09:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:09:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:09:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:09:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:09:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:09:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:09:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:09:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:09:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:10:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:10:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:10:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:10:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:10:432,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:10:533,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:10:633,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:10:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:10:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:10:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:11:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:11:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:11:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:11:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:11:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:11:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:11:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:11:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:11:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:11:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:12:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:12:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:12:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:12:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:12:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:12:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:12:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:12:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:12:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:12:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:13:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:13:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:13:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:13:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:13:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:13:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:13:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:13:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:13:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:13:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:14:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:14:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:14:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:14:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:14:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:14:533,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:14:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:14:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:14:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
