TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:29:832,0.02,-0.36,0.98,-0.07,-0.20,-0.24
00:00:29:932,0.01,-0.15,1.06,-0.17,-0.18,-0.16
00:00:30:032,-0.07,-0.08,0.74,0.04,-0.18,0.00
00:00:30:132,-0.05,-0.28,0.91,0.02,-0.08,-0.00
00:00:30:232,-0.02,-0.19,1.18,-0.16,-0.09,-0.02
00:00:30:332,-0.07,-0.30,0.84,-0.07,-0.14,-0.01
00:00:30:432,0.00,-0.28,1.21,-0.19,-0.01,0.04
00:00:30:532,-0.06,-0.26,0.86,-0.09,-0.06,0.07
00:00:30:632,0.04,-0.25,1.10,-0.21,-0.00,0.08
00:00:30:732,-0.06,-0.34,0.96,-0.11,0.06,0.07
00:00:30:832,-0.04,-0.30,1.16,-0.27,0.07,0.03
00:00:30:932,-0.01,-0.27,1.14,-0.06,0.04,0.01
00:00:31:032,-0.05,-0.39,0.86,-0.08,0.02,-0.03
00:00:31:132,0.02,-0.37,1.00,-0.33,0.06,0.00
00:00:31:232,-0.01,-0.24,1.05,-0.04,0.03,0.03
00:00:31:332,0.01,-0.45,0.96,-0.03,-0.09,-0.06
00:00:31:432,0.01,-0.45,0.91,-0.11,0.01,-0.05
00:00:31:532,-0.01,-0.26,1.15,-0.11,0.02,0.02
00:00:31:632,0.02,-0.18,1.00,-0.15,-0.04,-0.00
00:00:31:730,-0.01,-0.32,0.89,-0.14,-0.02,-0.02
00:00:31:832,-0.03,-0.37,0.88,-0.02,-0.02,-0.02
00:00:31:932,-0.05,-0.23,0.80,-0.18,0.05,0.01
00:00:32:032,-0.00,-0.32,0.93,-0.22,0.04,0.03
00:00:32:132,-0.04,-0.36,1.06,-0.08,0.06,-0.01
00:00:32:232,0.00,-0.25,1.00,-0.03,0.03,0.00
00:00:32:332,-0.00,-0.20,1.14,-0.08,0.08,-0.01
00:00:32:432,0.01,-0.27,1.22,-0.04,0.04,-0.04
00:00:32:532,0.01,-0.30,1.15,-0.03,-0.04,-0.05
00:00:32:632,0.02,-0.23,1.14,-0.17,-0.05,-0.02
00:00:32:732,-0.06,-0.23,1.09,0.05,-0.00,0.03
00:00:32:832,-0.05,-0.40,1.01,-0.09,0.05,-0.06
00:00:32:932,-0.02,-0.37,0.82,-0.12,-0.08,-0.11
00:00:33:032,-0.01,-0.33,1.17,-0.22,0.02,-0.10
00:00:33:132,0.01,-0.38,0.95,-0.15,-0.17,-0.08
00:00:33:232,0.03,-0.13,1.29,-0.13,-0.00,-0.07
00:00:33:332,-0.07,-0.26,0.99,-0.08,0.01,0.04
00:00:33:432,0.02,-0.30,0.90,-0.18,-0.05,0.06
00:00:33:532,0.04,0.02,1.15,-0.20,0.08,0.05
00:00:33:632,-0.09,-0.04,1.24,-0.03,0.13,0.02
00:00:33:732,-0.05,0.04,0.92,-0.02,0.02,-0.03
00:00:33:832,-0.04,-0.38,1.12,-0.05,0.03,-0.05
00:00:33:930,-0.03,-0.24,1.00,-0.01,-0.01,-0.00
00:00:34:032,-0.04,-0.07,0.84,0.12,0.01,0.05
00:00:34:132,-0.02,-0.10,0.99,-0.10,0.02,-0.03
00:00:34:232,-0.03,-0.18,1.21,-0.16,0.03,-0.08
00:00:34:332,-0.00,-0.05,1.28,-0.15,-0.02,-0.03
00:00:34:432,-0.04,-0.15,0.97,0.05,-0.10,0.04
00:00:34:532,0.01,-0.51,0.99,-0.08,0.04,-0.02
00:00:34:632,0.02,-0.17,0.82,-0.23,-0.03,0.01
00:00:34:732,-0.02,-0.11,0.98,-0.16,0.07,0.00
00:00:34:832,0.01,-0.72,1.12,-0.17,-0.04,-0.07
00:00:34:932,-0.03,-0.27,0.87,0.42,0.11,0.25
00:00:35:032,0.22,-0.34,0.56,-0.94,-0.02,0.05
00:00:35:132,0.03,0.05,0.31,-0.02,-0.02,0.16
00:00:35:232,0.02,-0.29,1.26,-0.07,0.28,-0.07
00:00:35:332,0.01,0.00,0.89,-0.12,-0.05,0.03
00:00:35:432,-0.11,-0.30,1.05,0.04,0.21,0.01
00:00:35:532,0.02,-0.13,1.13,-0.12,-0.05,-0.10
00:00:35:632,-0.01,-0.25,1.05,-0.26,-0.02,-0.13
00:00:35:732,-0.07,-0.24,0.89,0.01,-0.01,-0.04
00:00:35:832,0.03,-0.19,0.99,-0.15,-0.17,-0.04
00:00:35:932,0.00,-0.12,1.33,-0.26,0.01,-0.04
00:00:36:032,-0.01,-0.07,0.94,-0.11,-0.07,-0.03
00:00:36:132,-0.03,-0.26,1.07,-0.16,-0.01,0.02
00:00:36:232,-0.09,-0.42,0.93,-0.21,0.06,0.06
00:00:36:332,-0.01,-0.30,0.78,-0.15,-0.14,0.02
00:00:36:432,-0.04,-0.32,0.97,-0.02,0.02,-0.01
00:00:36:532,0.04,-0.25,1.04,-0.01,-0.07,-0.04
00:00:36:632,0.02,-0.31,1.07,-0.17,0.07,0.02
00:00:36:732,0.09,-0.23,0.93,-0.33,-0.21,0.00
00:00:36:832,0.01,-0.43,0.95,-0.08,0.04,0.03
00:00:36:932,0.08,-0.38,0.96,-0.28,-0.10,0.01
00:00:37:032,0.02,-0.35,0.98,-0.08,-0.02,-0.01
00:00:37:132,-0.05,-0.11,0.84,0.31,-0.09,0.02
00:00:37:232,-0.00,-0.57,1.10,-0.24,0.15,-0.02
00:00:37:332,0.01,-0.24,1.18,-0.32,-0.02,0.06
00:00:37:432,-0.04,-0.36,0.77,-0.03,0.10,0.11
00:00:37:532,-0.03,-0.13,0.79,-0.01,0.07,-0.02
00:00:37:632,-0.04,-0.50,1.15,-0.34,0.13,-0.20
00:00:37:732,-0.01,-0.37,1.08,-0.19,-0.17,-0.15
00:00:37:832,-0.02,-0.48,1.03,-0.13,-0.04,-0.03
00:00:37:932,-0.04,-0.15,0.79,0.07,0.03,0.09
00:00:38:032,-0.04,-0.40,0.99,-0.06,0.08,0.02
00:00:38:132,-0.02,-0.35,1.04,-0.15,0.01,-0.02
00:00:38:232,0.00,-0.26,1.11,-0.10,0.09,-0.02
00:00:38:332,0.00,-0.41,0.77,-0.19,-0.04,-0.01
00:00:38:432,-0.01,-0.38,0.82,-0.22,0.02,-0.01
00:00:38:532,0.01,-0.39,1.06,-0.20,0.05,-0.02
00:00:38:632,-0.02,-0.31,1.03,-0.11,-0.03,-0.04
00:00:38:732,-0.01,-0.51,0.82,-0.09,0.03,0.02
00:00:38:832,0.03,-0.40,1.04,-0.17,0.01,0.02
00:00:38:932,0.03,-0.34,1.02,-0.22,0.06,0.01
