TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:08:832,-0.10,-0.20,1.01,0.27,0.20,0.41
00:00:08:932,-0.03,-0.14,0.90,-0.04,0.11,0.22
00:00:09:032,0.01,-0.34,0.66,0.05,0.26,0.08
00:00:09:132,0.02,-0.42,1.10,-0.65,-0.06,-0.22
00:00:09:232,0.04,-0.11,0.80,-0.03,-0.00,-0.10
00:00:09:332,0.03,0.00,1.02,-0.20,-0.08,-0.10
00:00:09:432,0.04,-0.05,0.79,-0.20,-0.02,0.01
00:00:09:532,-0.02,-0.23,0.97,-0.23,-0.04,-0.12
00:00:09:632,0.01,-0.21,1.24,-0.17,-0.03,-0.16
00:00:09:732,0.01,-0.33,1.26,-0.32,-0.15,-0.14
00:00:09:832,0.02,0.07,0.79,-0.14,-0.13,-0.01
00:00:09:932,-0.08,-0.07,1.13,0.07,-0.06,0.10
00:00:10:032,-0.05,-0.25,0.96,-0.06,-0.03,0.03
00:00:10:132,-0.01,0.08,1.19,-0.25,-0.10,-0.01
00:00:10:232,-0.07,-0.19,0.96,-0.16,-0.08,0.07
00:00:10:332,-0.01,-0.30,1.00,-0.02,0.03,0.10
00:00:10:432,0.04,-0.07,1.13,-0.20,-0.15,0.08
00:00:10:532,-0.00,-0.39,0.97,-0.22,0.02,0.11
00:00:10:632,0.01,0.00,1.14,-0.16,-0.02,0.04
00:00:10:732,-0.01,-0.29,0.92,0.01,-0.03,0.04
00:00:10:832,0.01,-0.18,1.19,-0.21,0.02,0.03
00:00:10:932,-0.01,-0.17,0.96,-0.13,-0.06,0.07
00:00:11:032,-0.00,-0.03,1.02,-0.18,-0.00,0.08
00:00:11:132,-0.03,-0.01,1.01,0.06,0.00,0.08
00:00:11:232,0.00,-0.13,1.04,-0.22,0.06,0.05
00:00:11:332,-0.06,-0.09,1.03,-0.01,0.06,0.08
00:00:11:432,-0.02,-0.29,0.83,0.02,0.10,0.05
00:00:11:532,-0.03,0.00,1.07,0.04,0.10,0.03
00:00:11:632,-0.04,-0.22,0.83,-0.12,0.14,0.02
00:00:11:732,0.01,-0.04,1.01,-0.22,0.04,0.03
00:00:11:832,-0.04,-0.10,0.80,-0.01,0.08,0.04
00:00:11:932,-0.01,0.07,1.22,-0.06,0.14,-0.03
00:00:12:032,-0.04,-0.40,0.99,0.02,0.09,-0.06
00:00:12:132,-0.03,-0.18,1.21,-0.05,0.11,-0.09
00:00:12:232,0.03,-0.09,1.12,-0.14,-0.03,-0.12
00:00:12:332,-0.05,-0.01,1.05,0.09,-0.06,-0.06
00:00:12:432,-0.02,-0.23,1.03,-0.02,-0.05,-0.11
00:00:12:532,-0.01,-0.35,0.94,-0.00,-0.12,-0.10
00:00:12:632,0.00,-0.31,1.00,-0.05,-0.10,-0.06
00:00:12:732,-0.01,-0.34,1.10,-0.16,-0.14,-0.03
00:00:12:832,-0.02,-0.08,1.15,-0.06,-0.12,0.01
00:00:12:932,-0.05,0.04,1.09,-0.06,-0.02,0.07
00:00:13:032,-0.03,-0.30,1.03,-0.09,0.00,0.04
00:00:13:132,-0.02,-0.33,0.74,0.05,-0.03,0.08
00:00:13:232,-0.02,-0.23,1.09,-0.14,0.06,0.07
00:00:13:332,0.01,-0.16,0.99,0.05,0.07,0.08
00:00:13:432,-0.01,-0.45,0.91,-0.10,0.04,0.03
00:00:13:532,0.01,-0.14,1.08,-0.10,0.01,0.04
00:00:13:632,-0.03,-0.24,1.04,-0.22,0.08,0.02
00:00:13:732,0.00,-0.19,0.93,-0.10,-0.03,0.04
00:00:13:832,0.01,-0.20,0.99,-0.11,0.03,0.02
00:00:13:932,-0.05,-0.36,0.97,-0.09,0.06,0.04
00:00:14:032,0.04,-0.15,1.08,-0.04,0.05,0.04
00:00:14:132,-0.05,-0.32,0.93,-0.10,0.09,0.03
00:00:14:232,0.02,-0.15,1.16,-0.16,0.07,0.02
00:00:14:332,-0.05,-0.31,0.95,-0.08,0.10,-0.01
00:00:14:432,0.00,-0.16,1.12,-0.08,0.10,-0.02
00:00:14:532,-0.04,-0.35,0.84,-0.01,0.04,-0.04
00:00:14:632,0.04,-0.22,1.22,-0.03,0.07,-0.09
00:00:14:732,-0.01,-0.39,0.92,-0.19,-0.02,-0.13
00:00:14:832,0.04,-0.15,1.21,-0.17,-0.04,-0.11
00:00:14:932,0.00,-0.20,0.98,-0.08,-0.10,-0.08
00:00:15:032,-0.02,-0.20,1.09,-0.11,-0.03,-0.04
00:00:15:132,-0.02,-0.15,1.08,0.02,-0.02,0.00
00:00:15:232,-0.05,-0.36,1.03,-0.11,0.02,0.01
00:00:15:332,0.01,-0.17,1.15,-0.10,-0.06,-0.02
00:00:15:432,-0.01,-0.40,1.02,-0.18,0.02,-0.06
00:00:15:532,-0.02,-0.21,0.99,0.01,-0.02,-0.00
00:00:15:632,-0.01,-0.31,1.02,-0.09,0.02,-0.00
00:00:15:732,-0.01,-0.40,0.92,-0.24,-0.05,0.03
00:00:15:832,0.04,-0.15,1.10,-0.22,-0.00,0.04
00:00:15:932,-0.05,-0.15,1.03,-0.05,0.05,0.08
00:00:16:032,-0.04,-0.17,0.89,-0.07,0.04,0.04
00:00:16:132,0.02,-0.19,1.13,-0.25,0.02,-0.04
00:00:16:232,-0.01,-0.17,0.81,0.14,0.04,0.01
00:00:16:332,-0.00,-0.25,1.03,0.19,0.16,-0.04
00:00:16:432,0.02,-0.24,1.19,-0.20,-0.06,-0.19
00:00:16:532,0.00,-0.30,0.85,-0.18,-0.15,-0.20
00:00:16:632,0.05,-0.08,1.09,-0.00,-0.15,-0.09
00:00:16:732,0.02,-0.34,1.03,-0.12,-0.07,0.02
00:00:16:832,-0.04,-0.39,0.85,-0.12,-0.07,0.07
00:00:16:932,0.02,-0.08,0.94,0.02,-0.05,0.10
00:00:17:032,0.04,-0.23,1.15,-0.31,0.03,0.07
00:00:17:132,0.00,-0.41,1.09,-0.11,0.13,0.17
00:00:17:232,-0.06,-0.33,0.91,-0.22,0.12,0.10
00:00:17:332,-0.01,-0.33,1.00,-0.22,0.03,0.01
00:00:17:432,0.05,-0.05,1.05,-0.06,0.05,-0.03
00:00:17:532,0.00,-0.27,1.19,-0.19,0.07,-0.05
00:00:17:632,0.05,-0.33,1.09,-0.25,0.04,-0.03
00:00:17:732,-0.02,-0.31,0.99,-0.15,0.05,-0.01
00:00:17:832,-0.00,-0.40,0.95,-0.36,0.10,-0.01
00:00:17:932,-0.02,-0.28,0.86,-0.15,0.03,0.00
00:00:18:032,-0.05,-0.25,0.94,-0.09,0.12,-0.05
00:00:18:132,-0.05,-0.29,1.00,-0.08,0.08,-0.04
00:00:18:232,-0.04,-0.20,1.01,-0.07,0.06,-0.06
00:00:18:332,-0.05,-0.30,0.95,-0.09,-0.02,-0.14
00:00:18:432,-0.08,-0.02,1.02,0.51,-0.06,-0.07
00:00:18:532,-0.00,-0.37,1.17,-0.32,-0.07,-0.17
00:00:18:632,-0.05,-0.33,1.06,0.08,-0.06,0.00
00:00:18:732,-0.06,-0.33,1.16,-0.18,-0.03,0.05
00:00:18:832,-0.00,-0.25,1.15,-0.23,0.00,0.04
00:00:18:932,-0.01,-0.26,1.09,-0.13,0.00,0.07
00:00:19:032,-0.02,-0.19,1.26,0.01,0.10,0.08
00:00:19:132,0.06,-0.36,1.37,-0.62,0.15,-0.01
00:00:19:232,-0.01,0.02,1.07,-0.09,-0.00,0.06
00:00:19:332,-0.00,-0.29,1.21,-0.28,0.06,-0.01
00:00:19:432,0.01,-0.14,1.00,-0.23,-0.02,-0.02
00:00:19:532,-0.01,-0.38,0.86,-0.16,-0.07,-0.02
00:00:19:632,-0.03,-0.43,0.99,-0.19,0.03,-0.01
00:00:19:732,-0.02,-0.28,1.13,-0.29,0.07,-0.04
00:00:19:832,0.00,-0.17,1.08,-0.16,0.00,-0.04
00:00:19:932,0.01,-0.04,1.19,-0.07,-0.01,-0.01
00:00:20:032,-0.05,-0.09,1.18,0.03,0.01,-0.03
00:00:20:132,-0.05,-0.20,0.96,0.10,0.05,-0.00
00:00:20:232,-0.01,-0.26,0.87,-0.18,-0.06,-0.04
00:00:20:332,-0.01,-0.21,1.04,-0.13,-0.04,-0.02
00:00:20:432,-0.02,-0.06,1.15,-0.09,-0.01,-0.01
00:00:20:532,-0.00,-0.22,1.07,-0.07,-0.02,-0.01
00:00:20:632,-0.01,-0.22,0.88,-0.04,-0.07,-0.02
00:00:20:732,-0.00,-0.24,0.88,-0.18,-0.08,-0.01
00:00:20:832,-0.00,-0.12,1.06,-0.19,-0.06,0.01
00:00:20:932,-0.00,-0.06,1.25,-0.21,-0.09,0.01
00:00:21:032,-0.02,-0.20,1.03,-0.08,-0.07,0.05
00:00:21:132,-0.05,-0.43,0.90,-0.14,0.03,0.08
00:00:21:232,-0.02,-0.12,1.12,-0.09,0.06,0.07
00:00:21:332,-0.07,-0.02,1.03,0.05,0.09,0.10
00:00:21:432,-0.04,-0.17,0.96,0.03,0.09,0.12
00:00:21:532,-0.06,-0.36,0.89,-0.10,0.15,0.07
00:00:21:632,0.02,-0.41,0.99,-0.06,0.12,-0.02
00:00:21:732,-0.01,-0.06,1.19,-0.06,0.12,-0.03
00:00:21:832,-0.03,-0.33,0.98,0.10,0.01,-0.04
00:00:21:932,-0.05,-0.61,0.87,-0.18,0.01,-0.06
00:00:22:032,0.01,-0.36,0.63,-0.24,-0.08,-0.06
00:00:22:132,0.02,-0.38,1.03,-0.07,-0.01,-0.03
00:00:22:232,0.01,-0.36,1.36,-0.11,-0.04,-0.04
00:00:22:332,-0.06,-0.36,0.91,0.15,-0.03,0.02
00:00:22:432,0.05,-0.34,0.99,-0.26,0.05,-0.02
00:00:22:532,0.01,-0.39,0.75,-0.12,0.03,0.01
00:00:22:632,-0.01,-0.52,1.08,-0.19,0.07,-0.03
00:00:22:732,0.02,-0.23,1.01,-0.10,0.08,0.00
00:00:22:832,-0.01,-0.14,1.08,-0.05,0.02,-0.05
00:00:22:932,-0.04,-0.30,0.90,-0.04,0.03,-0.06
00:00:23:032,-0.03,-0.33,0.91,-0.10,0.00,-0.06
00:00:23:132,-0.03,-0.38,1.03,-0.11,-0.01,-0.05
00:00:23:232,-0.05,-0.33,1.05,-0.01,0.00,-0.05
00:00:23:332,-0.00,-0.26,1.02,-0.12,-0.07,-0.05
00:00:23:432,0.01,-0.26,1.19,-0.12,-0.00,-0.02
00:00:23:532,-0.03,-0.45,0.94,-0.21,0.03,-0.02
00:00:23:632,0.00,-0.26,0.95,-0.31,-0.05,-0.01
00:00:23:732,-0.02,-0.30,1.19,-0.06,-0.02,0.01
00:00:23:832,-0.04,-0.21,0.85,0.09,0.01,0.01
00:00:23:932,-0.02,-0.39,1.10,-0.25,0.02,-0.02
00:00:24:032,-0.03,-0.29,0.92,-0.14,-0.02,-0.01
00:00:24:132,-0.01,-0.41,0.83,-0.03,0.01,-0.02
00:00:24:232,-0.02,-0.51,1.02,-0.10,-0.03,-0.06
00:00:24:332,-0.02,-0.37,1.09,-0.10,-0.01,-0.05
00:00:24:432,-0.03,-0.32,1.01,-0.18,-0.02,-0.04
00:00:24:532,-0.02,-0.41,1.03,-0.14,-0.03,-0.04
00:00:24:632,-0.04,-0.36,0.84,-0.12,-0.07,-0.01
00:00:24:732,-0.03,-0.24,1.10,-0.09,-0.05,0.01
00:00:24:832,-0.06,-0.18,0.98,0.10,-0.05,0.09
00:00:24:932,-0.06,-0.18,0.76,0.03,-0.03,0.13
00:00:25:032,-0.04,-0.68,1.10,-0.21,0.12,0.10
00:00:25:132,0.07,-0.50,1.00,-0.42,-0.13,-0.01
00:00:25:232,-0.02,-0.34,0.85,-0.12,0.13,0.08
00:00:25:332,0.00,-0.35,0.80,-0.25,0.06,0.05
00:00:25:432,-0.01,-0.29,1.00,-0.17,0.10,0.01
00:00:25:532,-0.03,-0.06,1.16,-0.09,0.04,-0.04
00:00:25:632,-0.07,-0.35,1.30,-0.15,0.03,-0.11
00:00:25:732,-0.00,-0.09,1.06,-0.01,-0.03,-0.14
00:00:25:832,0.01,-0.22,1.01,-0.05,-0.05,-0.16
00:00:25:932,-0.00,-0.27,0.84,-0.14,-0.10,-0.16
00:00:26:032,-0.04,-0.19,1.16,-0.11,-0.06,-0.13
00:00:26:132,-0.00,-0.13,0.98,-0.10,-0.16,-0.07
00:00:26:232,-0.01,-0.30,1.08,-0.35,-0.09,-0.02
00:00:26:332,-0.02,-0.29,0.95,-0.08,-0.07,0.02
00:00:26:432,-0.03,-0.31,1.05,-0.15,-0.02,0.06
00:00:26:532,-0.04,-0.32,0.90,-0.09,-0.01,0.09
00:00:26:632,-0.03,-0.31,1.02,-0.09,0.07,0.07
